## Site Characteristics
Country     = 'USA'
Station     = 'NASA'
Description = 'NASA'
Source      = 'NASA'
Contact     = 'Peter Uithol'
Longitude = 39.0; Latitude = 55.0; Elevation = 130.52; AngstromA = 0.1576793452094367; AngstromB = 0.5600494129604979; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
19830920,11590.0,9.92,21.62,1.2587424612278404,2.54,0.0,NaN
19830921,6880.0,7.28,20.3,1.1605289052991803,2.68,0.01,NaN
19830922,13460.0,7.51,20.71,1.2043025157681533,1.46,0.04,NaN
19830923,6880.0,8.24,21.25,1.1644496416285408,3.2,0.0,NaN
19830924,14470.0,7.89,14.98,1.0367799276460743,2.35,0.02,NaN
19830925,6260.0,7.48,13.35,0.9586731272236175,2.45,0.07,NaN
19830926,6230.0,6.98,12.85,0.8814869161638965,4.89,0.7,NaN
19830927,13970.0,5.68,11.68,0.7934431882980983,4.79,0.06,NaN
19830928,10010.0,6.43,15.17,1.0177914931774423,5.19,0.77,NaN
19830929,6950.0,3.61,9.47,0.6343056305821063,6.45,0.20999999999999996,NaN
19830930,8460.0,1.8,8.59,0.6238120769239838,6.34,0.07,NaN
19831001,5800.0,0.95,6.77,0.6152595524627715,5.26,0.14,NaN
19831002,6550.0,1.65,5.25,0.6486958773549342,4.96,2.5300000000000002,NaN
19831003,11520.0,-1.23,7.0,0.5582390996930771,3.43,0.06,NaN
19831004,11880.0,-2.68,9.27,0.5936796059275321,2.51,0.03,NaN
19831005,3130.0,3.37,8.63,0.884564423081917,1.43,2.78,NaN
19831006,5260.0,6.07,14.55,1.0254902277003786,3.68,8.37,NaN
19831007,4500.0,4.48,13.39,1.0046135100212563,4.34,14.01,NaN
19831008,4030.0000000000005,2.63,9.14,0.7339038890266067,4.58,1.79,NaN
19831009,2270.0,4.8,11.22,1.027598762466469,4.12,4.69,NaN
19831010,320.0,5.83,10.08,1.0129188421319382,3.49,15.3,NaN
19831011,7270.0,2.27,7.33,0.6871735811292993,5.5,4.14,NaN
19831012,5690.0,4.08,10.12,0.9514182103933011,2.76,1.59,NaN
19831013,6050.0,3.54,10.61,0.8650309434078973,2.82,1.8199999999999998,NaN
19831014,7420.0,2.23,10.34,0.7508033812722462,2.37,0.04,NaN
19831015,6340.0,4.47,13.5,0.9970530390109287,3.45,0.09,NaN
19831016,4790.0,5.99,11.57,1.029711114036792,1.74,2.19,NaN
19831017,6660.0,5.29,13.05,1.0087586481243795,1.48,0.21999999999999997,NaN
19831018,7850.0,5.74,10.4,0.9970530390109287,3.05,0.24,NaN
19831019,7090.0,5.9,10.56,0.9501043449648272,3.64,0.32,NaN
19831020,6440.0,3.77,11.7,0.8393822131586205,5.31,0.24,NaN
19831021,6230.0,2.42,6.99,0.7240295178109636,4.73,0.35,NaN
19831022,4720.0,0.64,5.24,0.6729986054850604,3.01,0.29,NaN
19831023,6370.0,0.93,7.14,0.6468230046985183,3.35,0.74,NaN
19831024,1330.0,1.7,7.49,0.7486723293301335,3.23,0.16,NaN
19831025,6160.0,-1.48,6.6,0.5980284914881802,4.12,0.01,NaN
19831026,5260.0,-3.37,4.65,0.49550581686816403,3.49,0.02,NaN
19831027,4610.0,-1.1,7.35,0.7001057408192887,5.21,3.9000000000000004,NaN
19831028,4720.0,6.17,10.3,0.961986898747526,5.51,0.42999999999999994,NaN
19831029,6260.0,-5.19,7.66,0.6006513240080532,4.29,0.15,NaN
19831030,6440.0,-5.9,2.42,0.3878620315203373,2.8,0.0,NaN
19831031,5800.0,-3.88,1.51,0.40668891592425,4.85,0.0,NaN
19831101,3850.0,-2.24,2.0,0.5158128683298094,4.01,0.24,NaN
19831102,4320.0,0.21,5.75,0.7204212752413526,6.72,4.99,NaN
19831103,5260.0,-0.35,4.35,0.5685858281339906,7.43,0.9199999999999999,NaN
19831104,3310.0,-3.0,1.75,0.5336890241266956,4.74,0.17,NaN
19831105,4790.0,0.24,6.67,0.6094677193614956,2.18,0.34,NaN
19831106,2630.0,0.54,4.41,0.7046320784155418,3.45,0.79,NaN
19831107,4790.0,0.37,8.56,0.7751493090227691,3.57,0.15,NaN
19831108,3600.0,0.1,5.48,0.7664143211766161,3.26,0.21999999999999997,NaN
19831109,4790.0,2.62,4.58,0.7540099999524474,4.46,0.45999999999999996,NaN
19831110,2590.0,-1.28,2.88,0.5578287185062091,2.99,0.29,NaN
19831111,2300.0,-3.48,0.39,0.45187155356491393,1.9,1.26,NaN
19831112,2120.0,-6.12,-2.58,0.38905290955996163,7.35,13.97,NaN
19831113,2700.0,-8.22,-5.73,0.3185514232746939,4.74,7.48,NaN
19831114,2300.0,-13.99,-8.04,0.2598465642711588,3.68,1.7799999999999998,NaN
19831115,2300.0,-15.11,-3.5,0.2942065364348202,2.54,0.96,NaN
19831116,4460.0,-8.98,-4.2,0.33254739752723816,3.6,0.1,NaN
19831117,3100.0,-11.4,-6.54,0.28684613395566366,1.34,0.4,NaN
19831118,4320.0,-13.15,-6.45,0.2763322713329783,2.42,0.59,NaN
19831119,4139.999999999999,-12.17,-4.36,0.334628024621164,5.03,2.52,NaN
19831120,1620.0,-12.6,-1.92,0.3273960111743623,6.19,0.10999999999999999,NaN
19831121,2410.0,-4.44,-1.75,0.4410932414465275,6.27,1.04,NaN
19831122,3060.0,-6.5,-3.95,0.4079309201002591,3.26,4.72,NaN
19831123,2990.0,-17.23,-6.79,0.26872687881233026,4.17,1.01,NaN
19831124,1940.0,-20.84,-13.16,0.15080501116960052,1.67,0.2,NaN
19831125,1510.0,-15.53,-3.23,0.28821360758475845,6.49,2.44,NaN
19831126,2340.0,-8.13,-4.23,0.3497901907544857,5.74,0.09,NaN
19831127,2230.0,-3.57,0.44,0.5602950151668542,6.93,5.85,NaN
19831128,1580.0,0.28,0.74,0.6139186738100774,4.93,5.05,NaN
19831129,1840.0,0.8,1.48,0.6444886353043182,4.25,25.87,NaN
19831130,2840.0,-7.28,2.3,0.4195798968755594,5.77,2.98,NaN
19831201,2520.0,-10.0,-5.99,0.29258225695904566,4.53,0.45999999999999996,NaN
19831202,3020.0,-15.25,-9.42,0.22230563843491707,4.27,0.06,NaN
19831203,1550.0,-13.46,-6.26,0.2631982731601317,6.14,1.16,NaN
19831204,2660.0,-8.1,-5.44,0.3072501989792378,6.81,0.34,NaN
19831205,1760.0,-5.43,-2.88,0.42245764411058956,5.1,2.92,NaN
19831206,2410.0,-3.62,0.64,0.5158128683298094,4.39,0.8899999999999999,NaN
19831207,1730.0,-3.55,-0.16,0.5188831486255022,2.48,0.72,NaN
19831208,2160.0,-11.21,-1.65,0.408241946246575,2.01,0.73,NaN
19831209,2380.0,-11.85,-5.6,0.28503180978442755,2.5,0.02,NaN
19831210,1580.0,-9.65,-4.23,0.3304782679852583,4.79,1.17,NaN
19831211,1510.0,-4.6,-1.9,0.44645357160112364,5.34,1.47,NaN
19831212,2380.0,-10.31,-6.73,0.2737034187811346,6.64,0.09,NaN
19831213,2300.0,-15.38,-8.88,0.2289176316444431,4.42,0.24,NaN
19831214,1330.0,-17.99,-10.33,0.17641512097817463,2.51,0.06,NaN
19831215,1400.0,-9.59,-6.25,0.3053215621034181,4.77,0.01,NaN
19831216,2410.0,-13.76,-7.96,0.2424733142312411,3.96,0.0,NaN
19831217,2049.9999999999995,-16.13,-9.15,0.21870628364388253,1.75,0.0,NaN
19831218,1730.0,-13.69,-8.35,0.2563270303076018,3.27,0.08,NaN
19831219,1300.0,-10.86,-5.95,0.3140859670042314,4.76,0.35,NaN
19831220,1550.0,-5.85,-0.51,0.48056365857324324,4.98,4.22,NaN
19831221,2230.0,-3.22,-0.45,0.5169623334412164,4.85,0.27,NaN
19831222,1550.0,-6.35,-2.17,0.4154538359795959,4.43,0.25,NaN
19831223,1370.0,-2.2,0.52,0.5615317774789533,4.62,0.7,NaN
19831224,1370.0,-1.68,0.52,0.5404328935138522,5.75,4.03,NaN
19831225,1730.0,-5.09,-1.06,0.4670726498894707,4.88,2.35,NaN
19831226,2020.0,-11.85,-4.36,0.3465484143954692,2.41,0.18,NaN
19831227,1400.0,-11.4,-4.88,0.3409394452342766,1.91,1.17,NaN
19831228,1510.0,-8.35,-2.0,0.39717653516925505,4.46,3.29,NaN
19831229,2160.0,-2.26,-0.66,0.5059452338601257,6.22,1.73,NaN
19831230,2450.0,-11.25,-2.45,0.3438673403580945,5.69,0.34,NaN
19831231,1940.0,-14.0,-0.61,0.36668914202182884,4.93,4.03,NaN
19840101,1400.0,-8.44,-0.54,0.4073094981758036,5.26,4.34,NaN
19840102,1620.0,-0.41,0.91,0.5820769978224124,7.04,1.7199999999999998,NaN
19840103,2560.0,-4.19,-0.42,0.48780190020918807,5.43,1.05,NaN
19840104,1400.0,-2.4,0.66,0.5919478982780612,5.4,1.07,NaN
19840105,2089.9999999999995,-4.91,0.55,0.46288261523646757,5.23,0.02,NaN
19840106,2410.0,-11.26,-3.93,0.317554254678392,3.98,0.02,NaN
19840107,1620.0,-13.02,-5.05,0.2900459200740843,4.27,0.36,NaN
19840108,1660.0,-8.75,-5.71,0.33099447549071526,2.69,0.04,NaN
19840109,1660.0,-9.23,-5.79,0.31905104996638434,1.17,1.96,NaN
19840110,2230.0,-12.51,-5.48,0.2888995152799539,1.57,0.34,NaN
19840111,2300.0,-14.65,-6.8,0.2834526533150725,1.67,0.53,NaN
19840112,3020.0,-15.07,-4.78,0.27787611631481635,3.3,0.20999999999999996,NaN
19840113,3170.0,-11.84,-4.1,0.33202903940122136,4.3,0.28,NaN
19840114,2880.0,-15.12,-8.51,0.2393576709113519,3.95,0.33,NaN
19840115,1870.0,-13.59,-5.16,0.27787611631481635,5.8,3.02,NaN
19840116,2020.0,-4.93,-2.18,0.444772300374062,4.12,3.09,NaN
19840117,2770.0,-13.73,-2.8,0.3291908761429165,1.52,1.2,NaN
19840118,2880.0,-17.14,-7.42,0.23627771453706456,3.41,0.17,NaN
19840119,2740.0,-9.3,-4.44,0.3495190181443481,3.36,1.39,NaN
19840120,3280.0,-9.95,-2.69,0.3356726670200393,3.1,0.35,NaN
19840121,2200.0,-10.49,-5.93,0.29073570247019537,2.36,0.18,NaN
19840122,1910.0,-10.46,-5.26,0.32055410968860903,6.53,5.949999999999999,NaN
19840123,3280.0,-11.3,-4.92,0.30244877650912483,4.06,4.42,NaN
19840124,3640.0,-10.16,-0.02,0.43250429993983686,7.63,4.92,NaN
19840125,3820.0,-16.1,-6.79,0.22158157587790978,6.38,0.04,NaN
19840126,4610.0,-18.62,-11.27,0.16719612216117977,5.17,0.0,NaN
19840127,5080.0,-18.97,-12.3,0.16398958261495578,4.41,0.0,NaN
19840128,4430.0,-23.91,-14.09,0.12636040649152755,2.11,0.0,NaN
19840129,4640.0,-23.34,-15.03,0.11552084554534683,1.85,0.01,NaN
19840130,4570.0,-24.9,-16.24,0.10357946232513102,2.06,0.03,NaN
19840131,4570.0,-23.88,-12.25,0.12946007005625787,2.27,0.03,NaN
19840201,5720.0,-23.19,-13.86,0.12451099662944791,2.55,0.01,NaN
19840202,5720.0,-21.48,-13.24,0.13354512684835404,2.73,0.04,NaN
19840203,5720.0,-23.12,-13.92,0.12923643288962153,3.36,0.03,NaN
19840204,4460.0,-20.53,-15.22,0.1397689529498968,5.46,0.01,NaN
19840205,3920.0,-24.12,-16.5,0.1130187082371344,5.88,0.0,NaN
19840206,4790.0,-21.66,-13.49,0.1427936532723427,6.16,0.0,NaN
19840207,5000.0,-16.91,-14.32,0.16097392649158462,7.53,0.0,NaN
19840208,4790.0,-17.72,-13.91,0.16124601700260638,8.71,0.01,NaN
19840209,3640.0,-18.78,-12.88,0.16151851789974847,5.74,0.02,NaN
19840210,6340.0,-16.34,-11.57,0.1762676565880351,3.7,0.05,NaN
19840211,2770.0,-15.21,-11.39,0.19493059968546106,2.53,0.05,NaN
19840212,6770.0,-18.68,-9.04,0.19687417391385473,2.76,0.0,NaN
19840213,7630.0,-21.59,-13.05,0.13786330965429908,1.53,0.06,NaN
19840214,6160.0,-23.12,-13.12,0.13251320881667064,1.33,0.04,NaN
19840215,4030.0000000000005,-22.73,-13.1,0.13857518839045768,1.08,0.05,NaN
19840216,2840.0,-17.69,-8.98,0.19768908115138237,1.92,0.02,NaN
19840217,3780.0,-10.43,-5.63,0.2991275743909593,1.86,0.28,NaN
19840218,8170.0,-9.12,-4.67,0.3138395249783388,1.2,0.34,NaN
19840219,8029.999999999999,-11.77,-5.46,0.2728320905082003,1.29,0.17,NaN
19840220,7600.0,-13.64,-6.85,0.2520379684938004,1.29,0.19,NaN
19840221,8820.0,-14.27,-8.42,0.22503967679803888,1.4,0.29,NaN
19840222,8780.0,-16.38,-8.3,0.2137543988220159,1.2,0.12,NaN
19840223,7740.0,-20.68,-9.29,0.1783421968027571,2.1,0.10999999999999999,NaN
19840224,6550.0,-14.73,-6.88,0.24169103818199833,1.77,0.45999999999999996,NaN
19840225,8780.0,-11.49,-5.88,0.28076361845615827,1.3,0.26,NaN
19840226,8500.0,-13.43,-6.45,0.2636199292876673,1.64,0.20999999999999996,NaN
19840227,9040.0,-14.39,-6.32,0.24286529671955961,2.33,0.10999999999999999,NaN
19840228,7160.0,-12.55,-6.19,0.2695865389273447,3.86,0.24,NaN
19840229,8350.0,-13.68,-7.54,0.2492141898369678,4.25,0.10999999999999999,NaN
19840301,6910.0,-16.0,-4.19,0.2648885054841163,5.09,0.03,NaN
19840302,10300.0,-10.19,-0.68,0.35196630467819584,4.94,0.06,NaN
19840303,8930.0,-14.14,-5.1,0.2942065364348202,5.01,0.01,NaN
19840304,6230.0,-9.47,-2.38,0.35114885756736847,6.94,0.69,NaN
19840305,4250.0,-5.43,-0.42,0.4505116240531678,7.24,2.49,NaN
19840306,3960.0,-2.9,-1.42,0.48344745834574,6.38,5.37,NaN
19840307,6160.0,-8.21,-2.07,0.4023682687396891,5.47,1.6999999999999997,NaN
19840308,5720.0,-8.38,-0.74,0.3968729980080077,5.39,0.13,NaN
19840309,10660.0,-12.22,-2.58,0.3140859670042314,3.47,0.08,NaN
19840310,11340.0,-12.95,0.05,0.33073628229005925,2.97,0.09,NaN
19840311,11340.0,-13.35,0.64,0.3271403127642716,3.09,0.0,NaN
19840312,9000.0,-9.25,0.43,0.42342077441692466,3.83,0.04,NaN
19840313,5650.0,-6.01,0.26,0.4892610805018335,2.75,0.36,NaN
19840314,11480.0,-7.65,0.65,0.4910904913577171,2.59,0.14,NaN
19840315,14110.0,-10.07,0.65,0.3887548863501631,1.62,0.07,NaN
19840316,12280.0,-10.08,0.02,0.37757900775692294,2.48,0.21999999999999997,NaN
19840317,9610.0,-11.28,-3.7,0.34601071962738206,2.49,1.05,NaN
19840318,11160.0,-12.62,-7.06,0.2500180965824061,2.6,0.8,NaN
19840319,10940.0,-14.25,-6.18,0.2454269598321027,2.04,0.22999999999999998,NaN
19840320,11480.0,-15.92,-5.91,0.23858435011462392,1.71,0.22999999999999998,NaN
19840321,10510.0,-12.08,-6.35,0.28076361845615827,5.46,5.53,NaN
19840322,10120.0,-15.06,-3.4,0.3000731655540567,2.41,1.29,NaN
19840323,14580.0,-8.81,-1.1,0.36867396991554974,2.5,0.69,NaN
19840324,6730.0,-7.94,-1.03,0.4289153755028653,3.19,6.27,NaN
19840325,4720.0,-4.11,0.21,0.5063216449289973,4.15,5.869999999999999,NaN
19840326,5400.0,-2.77,0.21,0.5436324935501258,2.91,0.31,NaN
19840327,4179.999999999999,-4.42,-0.2,0.4932937791991006,3.59,0.5,NaN
19840328,5290.0,-6.01,0.22,0.4816432929101372,4.17,1.12,NaN
19840329,10040.0,-1.43,0.48,0.5795260463923498,3.98,2.05,NaN
19840330,18250.0,-1.93,1.19,0.5859220483753039,0.93,0.21999999999999997,NaN
19840331,16160.0,-2.46,2.05,0.5786779295052928,2.61,0.20999999999999996,NaN
19840401,16780.0,-0.89,5.07,0.5884978795220999,3.83,0.13,NaN
19840402,6260.0,-1.94,6.39,0.6121348550473454,3.24,0.01,NaN
19840403,11200.0,-0.9,9.4,0.7302522156635223,2.1,0.12,NaN
19840404,15410.0,0.29,11.73,0.6931158098209707,1.24,0.01,NaN
19840405,14440.0,1.42,10.68,0.6981022924110176,1.05,0.07,NaN
19840406,12820.0,0.14,13.12,0.7784475112185095,1.69,0.18,NaN
19840407,15880.0,-0.16,12.33,0.7470775464503866,3.46,0.04,NaN
19840408,20590.0,-2.9,10.04,0.5665030145924689,1.08,0.04,NaN
19840409,13720.0,-0.91,10.85,0.6691340154249698,2.85,0.1,NaN
19840410,19440.0,-3.08,11.27,0.6274444687173291,2.35,0.0,NaN
19840411,15230.0,0.99,14.21,0.8674516401828074,2.76,0.27,NaN
19840412,14360.0,1.37,10.63,0.7550815561544069,3.53,0.18,NaN
19840413,14440.0,-2.31,9.82,0.6210999956771098,3.04,0.01,NaN
19840414,17640.0,0.96,14.11,0.817276668513208,3.84,0.1,NaN
19840415,16129.999999999998,3.43,13.81,0.9396508462740872,3.08,0.95,NaN
19840416,16129.999999999998,4.74,18.17,0.9699811593377362,1.8,0.06,NaN
19840417,19800.0,6.39,19.5,0.9875031315713094,2.07,0.0,NaN
19840418,15770.0,4.55,16.49,0.9318773692968149,3.4,0.41999999999999993,NaN
19840419,4820.0,3.06,7.2,0.866240546166533,3.18,16.6,NaN
19840420,13000.0,0.67,7.73,0.635685793713122,4.86,1.9100000000000001,NaN
19840421,19800.0,-3.08,6.97,0.5036919662524006,4.69,0.12,NaN
19840422,14260.0,-0.49,5.6,0.5336890241266956,3.55,0.44999999999999996,NaN
19840423,7560.0,-1.38,10.64,0.6130261907523127,2.38,0.02,NaN
19840424,19330.0,2.57,12.98,0.7609991792040153,1.1,0.09,NaN
19840425,21850.0,0.43,13.82,0.7577663300977576,2.67,0.0,NaN
19840426,9680.0,2.41,11.31,0.8393822131586205,2.57,1.7599999999999998,NaN
19840427,14760.0,5.3,15.58,0.9007206623770625,4.21,0.33,NaN
19840428,13320.0,3.43,13.71,0.7588425968508743,2.71,0.31,NaN
19840429,21890.0,3.15,15.15,0.7756981514188748,1.56,0.0,NaN
19840430,24260.0,3.19,17.49,0.9599974269564784,1.22,0.04,NaN
19840501,16450.0,7.03,18.1,1.0101437042756123,1.36,0.2,NaN
19840502,19220.0,2.45,12.83,0.7214505777691222,3.94,0.62,NaN
19840503,24260.0,-1.23,14.08,0.5984649256226164,2.19,0.0,NaN
19840504,23800.0,0.91,17.3,0.6538710128204547,1.13,0.0,NaN
19840505,21280.0,3.45,20.12,0.9000944915476813,1.81,0.0,NaN
19840506,19300.0,10.27,21.49,1.2378719427994167,3.96,0.01,NaN
19840507,24980.0,8.88,21.57,1.1620958040070761,3.33,0.0,NaN
19840508,24950.0,6.72,22.77,1.158182042084257,2.37,0.0,NaN
19840509,18720.0,11.27,21.01,1.332918891722861,3.28,0.8699999999999999,NaN
19840510,20270.0,4.9,15.89,0.9659767430015449,4.34,0.67,NaN
19840511,6550.0,3.93,10.28,0.7685898829860731,3.32,1.98,NaN
19840512,4930.0,6.07,12.37,1.0004833811877785,3.75,3.23,NaN
19840513,17680.0,5.08,13.8,0.9922679653792571,3.82,0.29,NaN
19840514,20520.0,6.54,18.49,1.181839653038969,3.86,0.04,NaN
19840515,26100.0,9.01,20.45,1.158182042084257,4.19,0.0,NaN
19840516,25130.0,9.11,24.24,1.2646413622097865,2.99,0.0,NaN
19840517,22460.0,10.88,25.06,1.5095684486277599,2.28,0.47,NaN
19840518,14870.0,13.25,25.01,1.6184223982929349,2.41,0.34,NaN
19840519,25270.0,13.11,25.03,1.3741497976122083,3.48,0.0,NaN
19840520,23040.0,10.45,24.72,1.4333769478297147,2.58,0.06,NaN
19840521,20160.0,12.25,23.0,1.6257777375214264,2.76,0.61,NaN
19840522,16629.999999999996,13.07,24.93,1.665145191266046,1.94,0.98,NaN
19840523,20700.0,13.11,26.4,1.6373953800630872,1.81,0.9299999999999999,NaN
19840524,26930.0,13.84,27.16,1.6299939408502726,1.15,0.21999999999999997,NaN
19840525,25340.0,14.02,26.95,1.6437629180369104,1.72,0.31,NaN
19840526,20200.0,13.99,27.01,1.7329885379496335,2.16,0.49,NaN
19840527,27320.0,13.76,24.46,1.7163564077019398,1.14,1.46,NaN
19840528,10370.0,13.17,19.69,1.705346232115772,3.27,3.5999999999999996,NaN
19840529,20520.0,10.61,20.4,1.2337345460025801,4.16,0.10999999999999999,NaN
19840530,28400.0,10.64,22.63,1.2765121142011402,2.38,0.03,NaN
19840531,25340.0,11.51,22.27,1.2722613642663765,0.89,0.0,NaN
19840601,23220.0,15.79,24.38,1.4081225840744602,0.96,0.39,NaN
19840602,26060.0,8.61,17.3,1.2353880433172073,4.55,1.39,NaN
19840603,29450.0,5.83,21.56,1.0941423867663485,2.39,0.0,NaN
19840604,29990.0,9.96,24.75,1.4296106441984533,1.6,0.01,NaN
19840605,26680.0,12.67,24.48,1.3979463464333168,1.74,0.0,NaN
19840606,19620.0,12.91,26.12,1.5354099966889685,2.18,2.5300000000000002,NaN
19840607,21240.0,15.06,21.72,1.7064444556104745,2.03,3.12,NaN
19840608,12530.0,13.72,22.1,1.6943980378095334,2.06,3.08,NaN
