## Site Characteristics
Country     = 'USA'
Station     = 'NASA'
Description = 'NASA'
Source      = 'NASA'
Contact     = 'Peter Uithol'
Longitude = 5.0; Latitude = 52.5; Elevation = 0.55; AngstromA = 0.15670436187399028; AngstromB = 0.5593665113746742; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
19830729,20590.0,15.37,20.76,1.7531334866383523,3.99,0.43999999999999995,NaN
19830730,20700.0,14.95,20.32,1.6152790573593214,2.58,0.01,NaN
19830731,19870.0,13.73,24.83,1.8700220327554167,3.02,0.02,NaN
19830801,5760.0,14.94,22.27,1.8334399372925645,5.89,3.5599999999999996,NaN
19830802,21200.0,12.33,16.11,1.2629534872576296,3.84,1.34,NaN
19830803,25780.0,12.05,18.47,1.2553825328742463,3.15,0.09,NaN
19830804,16670.000000000004,13.67,19.25,1.4958125343911377,4.67,0.51,NaN
19830805,14650.0,14.7,17.74,1.4183638265835148,5.92,0.62,NaN
19830806,12100.0,14.97,17.91,1.491902540092287,5.93,0.76,NaN
19830807,18430.0,14.71,21.22,1.7108435536571478,2.1,0.15,NaN
19830808,21960.0,14.72,23.07,1.8020906428312817,3.04,0.02,NaN
19830809,18040.0,15.86,23.41,1.832270385933914,3.9,0.01,NaN
19830810,12380.0,15.45,22.37,1.7883091034046827,4.21,0.04,NaN
19830811,22320.0,14.34,20.63,1.5484757537809561,3.37,0.0,NaN
19830812,14040.0,13.3,19.5,1.513519049488702,4.38,0.37,NaN
19830813,14150.0,14.06,17.94,1.3302680876001909,5.5,0.35,NaN
19830814,14980.0,14.17,18.85,1.459985936099666,1.94,0.5,NaN
19830815,24730.0,14.07,21.69,1.6705287237498265,3.66,0.0,NaN
19830816,21170.0,16.09,21.06,1.8171256048758413,5.11,0.13,NaN
19830817,10660.0,15.31,19.75,1.7780336591807981,2.56,1.7599999999999998,NaN
19830818,24080.0,13.88,20.81,1.593425236770613,2.56,0.02,NaN
19830819,22250.0,14.05,24.82,1.923042603788275,3.6,0.01,NaN
19830820,21530.0,17.8,24.06,1.9886530366371287,2.66,0.08,NaN
19830821,11590.0,17.29,22.68,1.974876858198171,1.84,7.6,NaN
19830822,22030.0,16.64,22.22,1.896369989615625,1.78,0.29,NaN
19830823,13140.0,16.38,22.2,1.848703745817846,1.34,0.09,NaN
19830824,15660.0,15.78,20.97,1.8275987157972966,4.03,0.07,NaN
19830825,10330.0,15.52,23.04,1.9218231212705619,3.93,0.08,NaN
19830826,20810.0,14.57,20.48,1.6490857808992643,4.2,0.06,NaN
19830827,9680.0,14.44,19.63,1.557578341061305,2.69,0.21999999999999997,NaN
19830828,7380.0,13.89,18.14,1.4333769478297147,4.59,0.34,NaN
19830829,9430.0,13.61,18.57,1.3507098424529123,3.65,0.01,NaN
19830830,17140.0,12.46,20.92,1.5354099966889685,2.17,0.02,NaN
19830831,19580.0,12.95,23.76,1.6427001557783878,2.7,0.02,NaN
19830901,3640.0,15.33,20.61,1.764413590746845,3.12,4.17,NaN
19830902,12960.0,15.22,20.14,1.568767469015446,6.45,0.49,NaN
19830903,4390.0,14.62,17.07,1.4523394703843755,10.06,12.92,NaN
19830904,10440.0,14.17,17.41,1.3732416964200245,7.9,1.9,NaN
19830905,12460.0,14.16,16.43,1.2263178647899544,8.39,0.08,NaN
19830906,15410.0,12.55,15.63,1.1204365302548733,6.79,0.56,NaN
19830907,14220.0,11.39,15.24,1.0800971266534045,5.77,0.59,NaN
19830908,11340.0,11.53,18.12,1.2901985274077423,4.52,2.42,NaN
19830909,8750.0,14.38,18.03,1.4647829070911804,5.56,0.8899999999999999,NaN
19830910,8320.0,13.23,17.05,1.4409357044357467,6.04,7.58,NaN
19830911,5400.0,11.93,13.06,1.2663312198754275,6.33,11.46,NaN
19830912,10480.0,12.37,15.19,1.3188347238947102,6.49,11.370000000000001,NaN
19830913,8060.000000000001,11.48,14.38,1.2043025157681533,5.96,9.26,NaN
19830914,8710.0,12.48,18.12,1.6437629180369104,5.56,5.51,NaN
19830915,8530.0,14.06,18.44,1.5254253565328149,7.36,5.380000000000001,NaN
19830916,5620.0,12.61,15.26,1.3933421778648425,7.26,11.47,NaN
19830917,8500.0,12.03,15.05,1.304881504655542,5.0,6.13,NaN
19830918,4430.0,11.94,15.12,1.4183638265835148,7.15,8.39,NaN
19830919,14900.0,13.05,16.73,1.3074878065928888,6.31,0.64,NaN
19830920,13000.0,12.12,16.22,1.2604253880759992,4.75,0.51,NaN
19830921,7130.0,11.48,16.84,1.378698221289275,4.05,6.98,NaN
19830922,14150.0,12.03,15.02,1.1511664840611047,4.59,0.52,NaN
19830923,15190.0,8.99,17.78,1.2345610512556655,3.23,0.0,NaN
19830924,10120.0,11.94,19.33,1.4850816362600443,5.65,0.33,NaN
19830925,14150.0,9.28,15.05,1.0867302363554476,2.83,0.0,NaN
19830926,13540.0,10.59,18.42,1.4437792491244752,3.35,0.01,NaN
19830927,8350.0,12.85,19.11,1.657633810945042,1.97,0.13,NaN
19830928,6120.0,12.34,18.12,1.5636727883350108,3.72,0.09,NaN
19830929,7520.0,11.39,19.85,1.5344089581884248,2.53,0.08,NaN
19830930,10580.0,9.98,16.2,1.2296093133087638,5.77,0.04,NaN
19831001,8860.0,7.24,13.95,1.0339472912259318,5.52,0.05,NaN
19831002,6590.0,12.7,17.7,1.5769492577090112,3.96,2.47,NaN
19831003,3600.0,13.39,18.01,1.7152525925046267,4.95,4.63,NaN
19831004,11300.0,14.77,21.38,1.7894540260066463,4.87,0.1,NaN
19831005,12490.0,14.09,16.82,1.3777874799875967,7.72,0.96,NaN
19831006,7740.0,13.18,15.37,1.315334183374533,6.13,0.4099999999999999,NaN
19831007,2990.0,11.23,15.55,1.3970244451309146,6.3,6.02,NaN
19831008,4610.0,10.82,13.21,1.121955705718084,7.82,11.44,NaN
19831009,4210.0,10.33,14.22,1.1181611610379085,5.15,3.13,NaN
19831010,2590.0,12.1,14.96,1.4183638265835148,7.38,6.62,NaN
19831011,6120.0,10.63,12.21,1.0431783570092912,7.86,3.7,NaN
19831012,3280.0,10.9,13.35,1.1652351856616745,7.21,2.07,NaN
19831013,9860.0,9.76,16.72,1.2296093133087638,6.99,1.67,NaN
19831014,6880.0,10.15,14.25,1.1311088809315155,6.65,0.45999999999999996,NaN
19831015,5690.0,10.18,14.09,1.1938270613559196,9.02,7.85,NaN
19831016,6120.0,10.14,12.97,1.0596881220129255,10.35,2.26,NaN
19831017,3600.0,10.29,11.78,1.032533530259105,8.0,4.71,NaN
19831018,7960.0,9.99,14.19,1.2919183650430706,7.26,2.56,NaN
19831019,8750.0,10.25,14.13,1.0859914578630467,7.88,1.26,NaN
19831020,4500.0,8.53,11.78,0.9344622074299098,5.36,0.32,NaN
19831021,5260.0,7.31,11.03,0.8387937997361554,3.39,0.15,NaN
19831022,3460.0,6.02,10.13,0.7773467369989895,1.72,0.04,NaN
19831023,9970.0,3.43,12.09,0.8686642270319711,3.55,0.0,NaN
19831024,6770.0,6.33,11.45,0.915228976360282,3.32,0.1,NaN
19831025,2590.0,5.84,10.73,0.8821016612281867,4.75,1.32,NaN
19831026,6300.0,9.55,13.94,1.2486863221792912,3.93,0.09,NaN
19831027,6840.0,9.87,13.65,1.2099765592877632,4.99,0.38,NaN
19831028,6160.0,7.26,11.09,0.9351094033937339,4.98,1.62,NaN
19831029,5580.0,6.49,9.79,0.7609991792040153,3.41,0.34,NaN
19831030,2770.0,4.01,10.25,0.8464716248601599,5.31,0.1,NaN
19831031,5800.0,9.54,11.02,0.9646451780414329,6.37,0.44999999999999996,NaN
19831101,4030.0000000000005,9.73,13.25,1.2287857237746695,5.4,0.4,NaN
19831102,3640.0,10.27,13.85,1.303146507728729,2.39,0.2,NaN
19831103,3600.0,7.86,12.43,1.1403276978496268,3.53,0.04,NaN
19831104,5040.0,7.55,12.5,1.1311088809315155,2.72,0.20999999999999996,NaN
19831105,2120.0,9.15,12.68,1.1826355068503123,1.12,0.17,NaN
19831106,4179.999999999999,8.64,12.44,1.195433434793776,2.07,0.39,NaN
19831107,6370.0,6.64,12.32,1.0808323746471178,3.46,0.12,NaN
19831108,5440.0,7.25,12.53,1.1030956741507725,3.38,0.05,NaN
19831109,4720.0,8.55,13.34,1.1858236380583949,1.88,0.0,NaN
19831110,4680.0,7.38,12.43,1.0852531214737666,3.11,0.04,NaN
19831111,2200.0,4.26,10.2,0.9383513121115554,5.46,0.19,NaN
19831112,6620.0,2.19,6.86,0.6802978970425884,4.61,0.0,NaN
19831113,6410.0,-0.21,4.69,0.5829295193143046,5.45,0.0,NaN
19831114,6410.0,-0.76,3.28,0.5119976424009186,3.16,0.01,NaN
19831115,2880.0,2.53,8.9,0.8265208707618117,5.54,3.01,NaN
19831116,3350.0,6.59,9.09,0.9051146206520801,4.55,1.23,NaN
19831117,4640.0,1.57,7.36,0.7806531874860868,3.24,0.29,NaN
19831118,2480.0,1.61,7.95,0.7318152493478515,2.32,0.43999999999999995,NaN
19831119,2160.0,5.85,8.24,0.8387937997361554,3.42,0.57,NaN
19831120,1620.0,5.27,8.25,0.8115454715097726,5.43,1.7399999999999998,NaN
19831121,3460.0,3.99,6.55,0.6676898573792776,5.81,1.29,NaN
19831122,3780.0,3.45,6.81,0.6837281037352922,3.85,0.61,NaN
19831123,3490.0,3.24,7.71,0.7729573651910947,3.55,0.37,NaN
19831124,4360.0,0.57,4.32,0.664809800925841,4.39,0.8999999999999999,NaN
19831125,1480.0,4.44,11.95,1.1143779142625847,6.64,8.22,NaN
19831126,2770.0,9.43,12.11,1.2537055274122102,7.44,13.65,NaN
19831127,1510.0,7.88,11.97,1.0431783570092912,9.99,31.44,NaN
19831128,1370.0,6.65,8.04,0.9000944915476813,3.34,3.6799999999999997,NaN
19831129,3530.0,4.54,8.61,0.7962479658197602,5.04,0.37,NaN
19831130,3170.0,-0.41,6.47,0.66098680372062,4.64,1.17,NaN
19831201,4280.0,-1.5,1.29,0.4881663334672458,2.72,0.0,NaN
19831202,3280.0,-1.11,2.25,0.5204243470540139,4.08,0.01,NaN
19831203,2840.0,-0.51,3.5,0.5644269538187933,3.78,0.0,NaN
19831204,3240.0,2.02,5.58,0.6881608162300921,4.78,0.0,NaN
19831205,3060.0,2.83,6.72,0.8155535719752931,4.94,3.89,NaN
19831206,2840.0,4.4,6.43,0.7524051826048307,5.23,0.5,NaN
19831207,2160.0,3.94,6.46,0.6951066145747037,3.89,0.28,NaN
19831208,900.0,4.24,5.4,0.7973723241181493,6.97,7.98,NaN
19831209,1480.0,3.36,5.59,0.8126888658652577,7.19,15.36,NaN
19831210,2380.0,2.44,5.28,0.6315532481868766,6.28,2.5700000000000003,NaN
19831211,3240.0,-0.79,3.93,0.5227437432985378,2.83,0.24,NaN
19831212,1730.0,-1.3,0.5,0.5329005454731055,3.99,0.15,NaN
19831213,3060.0,-1.34,4.05,0.6260801365569245,4.0,0.10999999999999999,NaN
19831214,2380.0,-1.04,1.76,0.5677518911762054,6.77,0.03,NaN
19831215,3100.0,-0.94,3.93,0.6099115271261435,6.14,0.01,NaN
19831216,1080.0,-1.73,1.54,0.5388393521925257,5.09,0.32,NaN
19831217,1150.0,-2.38,3.37,0.5932462595191463,4.81,0.94,NaN
19831218,2480.0,1.49,3.54,0.7112157505471245,4.69,3.31,NaN
19831219,2200.0,2.07,5.62,0.7566914110265112,5.07,3.45,NaN
19831220,1620.0,5.66,7.52,0.91142447876438,7.33,3.08,NaN
19831221,2520.0,5.41,6.92,0.9082647197555469,6.73,0.47,NaN
19831222,2120.0,6.07,8.49,0.9673099270809461,7.24,7.29,NaN
19831223,1330.0,6.63,8.49,0.9547098805994152,6.34,3.88,NaN
19831224,900.0,5.79,10.2,1.0025465723558828,5.29,5.83,NaN
19831225,2230.0,8.07,9.67,1.0582434147156987,6.74,4.47,NaN
19831226,1660.0,5.55,8.41,0.8441026423148446,7.84,3.58,NaN
19831227,680.0,4.84,9.91,0.9807311907720614,8.02,2.91,NaN
19831228,2810.0,8.32,9.81,1.0852531214737666,6.64,0.63,NaN
19831229,1440.0,6.16,9.12,1.0087586481243795,4.31,0.54,NaN
19831230,3200.0,5.3,7.58,0.7828643773611003,6.41,0.13,NaN
19831231,1440.0,5.15,7.43,0.8086931926038122,8.5,0.6,NaN
19840101,1260.0,7.51,9.05,0.9753431275041988,10.3,11.38,NaN
19840102,2160.0,5.69,9.4,0.8382057501637095,8.83,13.83,NaN
19840103,3130.0,3.39,8.69,0.6581323176915922,11.46,7.86,NaN
19840104,1550.0,3.45,6.12,0.6886549034640538,7.58,4.6,NaN
19840105,760.0,2.3,5.62,0.7051365967673131,5.55,2.94,NaN
19840106,1800.0,4.25,6.71,0.8218873043518284,4.33,0.55,NaN
19840107,2740.0,4.05,6.45,0.7292118315371016,8.27,9.4,NaN
19840108,2450.0,3.72,6.32,0.7026171917950224,7.97,2.34,NaN
19840109,1620.0,2.36,4.63,0.6567091639890807,3.3,0.58,NaN
19840110,1040.0,1.79,6.61,0.7444262388514711,5.46,1.53,NaN
19840111,1010.0,6.09,7.18,0.9331689996311863,9.38,9.08,NaN
19840112,3600.0,3.12,6.29,0.7214505777691222,7.01,1.33,NaN
19840113,1260.0,1.9,9.76,0.7318152493478515,12.27,11.52,NaN
19840114,3170.0,2.22,7.26,0.6315532481868766,11.03,9.09,NaN
19840115,2480.0,2.32,3.85,0.5727717891898538,9.02,1.34,NaN
19840116,1730.0,1.98,8.32,0.7127427522138455,9.46,11.62,NaN
19840117,1190.0,3.25,7.23,0.6398422234353479,11.51,2.31,NaN
19840118,3380.0,2.04,4.79,0.6567091639890807,6.4,2.29,NaN
19840119,4540.0,1.42,3.81,0.6274444687173291,3.15,0.33,NaN
19840120,4970.0,-0.23,3.69,0.5723519698608277,3.46,0.35,NaN
19840121,1550.0,-2.32,0.71,0.5313266807086203,4.58,0.06,NaN
19840122,1800.0,-2.87,-1.5,0.4542601858939812,7.58,5.25,NaN
19840123,1730.0,-3.42,0.85,0.49035800131859386,4.86,12.379999999999999,NaN
19840124,1010.0,0.38,2.03,0.6108,4.94,2.34,NaN
19840125,3740.0,-0.94,2.06,0.5416307851158968,3.89,0.28,NaN
19840126,1120.0,-1.78,1.26,0.5669190364749673,6.68,2.82,NaN
19840127,2380.0,0.56,3.21,0.672030613774809,5.18,0.76,NaN
19840128,1730.0,0.86,3.34,0.6991033827118848,3.95,1.36,NaN
19840129,1730.0,1.18,3.49,0.7107073924426341,4.69,3.12,NaN
19840130,4210.0,1.6,4.57,0.7219657158576103,5.01,1.85,NaN
19840131,5260.0,1.78,5.45,0.6966030310831358,5.53,2.96,NaN
19840201,3170.0,0.59,4.03,0.668652323050749,4.61,2.16,NaN
19840202,2300.0,2.87,5.46,0.8058497619388391,5.8,7.07,NaN
19840203,2560.0,3.74,6.73,0.7934431882980983,7.36,4.63,NaN
19840204,2990.0,4.48,8.0,0.8201556339738227,6.4,2.36,NaN
19840205,5330.0,3.41,8.01,0.7255807862832747,7.56,6.58,NaN
19840206,3130.0,3.81,7.06,0.8446943390818671,8.52,13.23,NaN
19840207,5260.0,3.33,5.09,0.6590826002796697,9.82,3.66,NaN
19840208,2950.0,1.5,5.07,0.6881608162300921,7.98,7.08,NaN
19840209,6840.0,3.0,5.88,0.6798091107070853,6.36,0.47,NaN
19840210,4030.0000000000005,2.47,5.91,0.8161275810360799,3.74,0.72,NaN
19840211,4250.0,4.58,6.73,0.8476583135493275,3.78,0.8699999999999999,NaN
19840212,8420.0,-1.38,4.72,0.6028447829390168,4.29,0.03,NaN
19840213,7630.0,-1.75,4.58,0.5336890241266956,3.22,0.0,NaN
19840214,6120.0,-1.05,3.06,0.5825031206173542,2.34,0.0,NaN
19840215,5690.0,-1.51,1.29,0.5231311976828517,2.25,0.12,NaN
19840216,4500.0,-1.83,2.61,0.5021947287904737,2.25,0.03,NaN
19840217,5470.0,-1.49,2.72,0.5123780373989917,2.3,0.01,NaN
19840218,9000.0,-4.13,2.21,0.4601077941116499,4.55,0.0,NaN
19840219,9110.0,-4.86,1.56,0.4371105085588088,6.53,0.0,NaN
19840220,8750.0,-4.8,1.54,0.4881663334672458,5.16,0.02,NaN
19840221,7310.0,-0.6,4.42,0.6793206346611257,6.04,3.3599999999999994,NaN
19840222,4320.0,1.13,4.23,0.6916260131946336,2.72,0.9099999999999999,NaN
19840223,3100.0,0.3,3.04,0.6099115271261435,4.49,0.4099999999999999,NaN
19840224,8029.999999999999,-0.08,2.73,0.554963516517853,4.67,0.21999999999999997,NaN
19840225,3530.0,-0.35,1.87,0.5476555607579792,6.64,0.21999999999999997,NaN
19840226,4250.0,0.63,3.4,0.6472907742750561,4.97,0.8599999999999999,NaN
19840227,3310.0,1.46,3.51,0.6725144557509195,5.01,0.65,NaN
19840228,3460.0,0.75,4.61,0.6398422234353479,3.21,0.2,NaN
19840229,5080.0,0.17,4.32,0.5958505399309282,1.56,0.05,NaN
19840301,4640.0,0.0,5.27,0.7391485324970544,3.21,1.56,NaN
19840302,4860.0,2.77,4.2,0.7214505777691222,6.67,11.73,NaN
19840303,3710.0,1.53,4.86,0.6773698299879021,5.55,2.03,NaN
19840304,10660.0,1.25,5.89,0.6463555339066354,2.75,0.19,NaN
19840305,5540.0,3.51,7.39,0.8382057501637095,1.72,0.57,NaN
19840306,6660.0,3.61,7.65,0.8423297447786482,3.18,0.39,NaN
19840307,9430.0,2.72,7.11,0.7481404014245001,4.72,0.15,NaN
19840308,12280.0,0.62,6.06,0.6292676663878946,5.23,0.02,NaN
19840309,12710.0,0.1,4.0,0.5416307851158968,2.22,0.75,NaN
19840310,5080.0,1.48,4.48,0.7540099999524474,2.9,9.69,NaN
19840311,6550.0,2.64,5.33,0.7497371868774412,2.14,2.43,NaN
19840312,12460.0,1.37,6.71,0.666248454052236,4.05,0.10999999999999999,NaN
19840313,7020.0,-0.54,5.64,0.6329281168651989,4.59,0.07,NaN
19840314,14290.0,-1.01,6.97,0.6449549125980634,4.07,0.0,NaN
19840315,12060.0,-0.17,7.06,0.6519849393564036,4.82,0.01,NaN
19840316,7810.0,0.84,5.39,0.635685793713122,5.68,0.06,NaN
19840317,10620.0,0.53,5.5,0.6206489970456086,5.46,0.08,NaN
19840318,12960.0,-0.51,5.6,0.5803752625896711,5.36,0.01,NaN
19840319,14760.0,-1.66,6.63,0.5484633282842404,4.64,0.0,NaN
19840320,15480.0,-2.5,6.72,0.5356647400527516,3.16,0.0,NaN
19840321,15120.0,-2.43,7.45,0.5648416266581459,3.2,0.0,NaN
19840322,14220.0,-1.56,7.74,0.5803752625896711,2.5,0.0,NaN
19840323,13860.0,-0.94,9.34,0.6329281168651989,2.63,0.01,NaN
19840324,4179.999999999999,2.84,7.66,0.7620794977078843,6.69,3.71,NaN
19840325,10550.0,3.18,8.65,0.788973675640501,4.85,2.32,NaN
19840326,5360.0,4.83,8.71,0.8723109603497123,5.32,2.1,NaN
19840327,11050.0,4.26,8.24,0.8458788301606592,4.99,5.949999999999999,NaN
19840328,8570.0,5.34,8.33,0.8895081399198617,4.22,6.0,NaN
19840329,8570.0,2.55,6.74,0.791205646997242,4.07,4.48,NaN
19840330,17100.0,2.15,7.4,0.6971024685387792,2.5,0.48,NaN
19840331,16559.999999999996,0.85,5.04,0.6614636135223456,2.71,2.6500000000000004,NaN
19840401,11740.0,0.49,4.12,0.5850656567138259,5.65,0.2,NaN
19840402,16200.0,0.67,5.34,0.5723519698608277,5.73,0.06,NaN
19840403,9430.0,1.43,4.46,0.6068108642234964,4.42,0.9099999999999999,NaN
19840404,6840.0,1.34,5.47,0.6562353841393939,2.19,1.54,NaN
19840405,4720.0,2.03,5.76,0.7339038890266067,2.67,8.77,NaN
19840406,9500.0,1.25,7.54,0.7209357642889314,3.69,0.33,NaN
19840407,13390.0,2.56,7.13,0.7615391693606496,1.57,1.18,NaN
19840408,7090.0,2.74,6.89,0.7817580924843126,3.48,0.33,NaN
19840409,10010.0,2.6,6.78,0.7626201644274893,3.11,1.6399999999999997,NaN
19840410,16810.0,3.92,8.02,0.7524051826048307,1.4,0.55,NaN
19840411,8600.0,3.27,9.28,0.8092629397711304,3.36,2.64,NaN
19840412,22720.0,3.94,9.06,0.7593812360612106,2.4,0.04,NaN
19840413,19550.0,1.51,9.21,0.7016116581348526,2.71,0.0,NaN
19840414,18830.0,3.35,12.41,0.8542113659294422,2.84,0.0,NaN
19840415,14110.0,4.26,12.02,0.9586731272236175,4.62,0.06,NaN
19840416,19580.0,3.33,8.42,0.7968099699757621,3.7,0.45999999999999996,NaN
19840417,22860.0,3.25,9.36,0.7307728990485787,1.53,0.01,NaN
19840418,21640.0,2.45,11.25,0.7286921304417854,1.58,0.0,NaN
19840419,15120.0,4.26,11.6,0.7956863114632777,2.26,0.02,NaN
19840420,17420.0,5.72,13.43,0.8674516401828074,1.89,0.0,NaN
19840421,19980.0,5.99,15.95,0.9580115811665942,1.98,0.0,NaN
19840422,12820.0,5.93,14.19,0.984789428448205,3.25,0.0,NaN
19840423,25160.0,4.95,12.72,0.890127814023969,4.22,0.0,NaN
19840424,23180.0,5.28,15.65,0.984789428448205,3.83,0.0,NaN
19840425,23580.0,6.2,16.32,0.9613233382452636,3.05,0.0,NaN
19840426,22930.0,5.45,13.57,1.015004599705511,3.66,0.0,NaN
19840427,26320.0,4.5,12.22,0.7199071104507789,3.51,0.0,NaN
19840428,25450.0,4.29,12.28,0.8476583135493275,4.32,0.0,NaN
19840429,24050.0,3.16,12.68,0.8335144290542225,4.14,0.0,NaN
19840430,22280.0,4.82,13.44,1.0004833811877785,4.11,0.06,NaN
19840501,14440.0,6.78,11.22,1.0582434147156987,4.63,2.33,NaN
19840502,20270.0,6.72,12.68,0.9626508627682251,1.87,0.08,NaN
19840503,13720.0,6.62,13.76,1.0311214717805774,0.75,0.8599999999999999,NaN
19840504,11230.0,8.3,13.78,1.1480604779781116,1.25,3.2,NaN
19840505,11450.0,7.88,13.75,1.1242378675033513,3.25,0.51,NaN
19840506,14110.0,5.81,12.1,0.9292988344312274,6.4,1.3,NaN
19840507,19010.0,5.02,10.31,0.7583042949234869,6.54,0.32,NaN
19840508,20840.0,4.43,10.98,0.7642441966394306,5.48,0.3,NaN
19840509,14980.0,4.47,9.98,0.7773467369989895,4.16,0.77,NaN
19840510,17350.0,5.59,8.83,0.8370307417973535,3.76,2.16,NaN
19840511,25490.0,5.73,10.11,0.8358571865173448,6.76,0.22999999999999998,NaN
19840512,28660.0,4.69,11.2,0.7604595270562907,6.99,0.0,NaN
19840513,28330.0,5.99,12.34,0.841739509209634,6.02,0.01,NaN
19840514,24080.0,5.85,14.64,0.9461723361023406,4.5,0.0,NaN
19840515,14510.0,8.16,13.74,1.1372474406004875,3.3,1.83,NaN
19840516,14360.0,8.35,15.95,1.169169902647606,1.65,0.78,NaN
19840517,8060.000000000001,7.74,11.41,1.1403276978496268,1.9,7.18,NaN
19840518,17860.0,7.19,12.81,1.038908887056716,2.0,1.15,NaN
19840519,15080.0,5.89,12.23,0.9977382774723912,3.08,0.07,NaN
19840520,7670.0,7.69,14.1,1.1211958915675988,3.71,7.01,NaN
19840521,7090.0,8.65,12.11,1.2637971770186063,3.57,27.59,NaN
19840522,13250.0,8.92,13.16,1.1174036087713535,3.22,1.37,NaN
19840523,6880.0,9.33,10.39,1.1295788040961148,4.19,16.37,NaN
19840524,14510.0,8.66,13.88,1.1914210608745304,4.45,0.8999999999999999,NaN
19840525,10150.0,8.22,11.61,1.0911722041503606,3.19,0.36,NaN
19840526,11020.0,8.57,13.5,1.1143779142625847,1.99,0.38,NaN
19840527,8860.0,9.3,13.3,1.2263178647899544,2.16,11.52,NaN
19840528,9470.0,8.7,12.64,1.1986518857814787,3.06,2.28,NaN
19840529,8390.0,9.36,13.66,1.2370434888442983,4.62,4.71,NaN
19840530,14540.0,10.09,15.45,1.3232219105625345,4.09,1.08,NaN
19840531,24010.0,9.1,17.07,1.2246750477109807,2.14,0.09,NaN
19840601,15230.0,10.27,16.51,1.3014135386001155,2.26,4.26,NaN
19840602,24410.0,8.82,15.3,1.1938270613559196,3.41,1.27,NaN
19840603,7450.0,9.61,17.06,1.2765121142011402,4.84,9.54,NaN
19840604,6660.0,9.11,11.59,1.1357100591195533,4.43,12.2,NaN
19840605,19870.0,8.69,13.89,1.115889859065546,2.75,0.57,NaN
19840606,14650.0,8.54,13.96,1.1866218510433961,4.6,2.24,NaN
19840607,11340.0,10.51,13.66,1.3074878065928888,2.57,4.67,NaN
19840608,10480.0,9.38,14.04,1.214858723144286,4.71,0.19,NaN
19840609,21890.0,8.52,13.79,1.127287103617715,5.02,0.06,NaN
19840610,22070.0,7.89,14.47,1.116646508190601,2.56,0.04,NaN
19840611,26680.0,8.33,14.18,0.9936330607752403,2.67,0.0,NaN
19840612,25560.0,8.32,16.06,1.1311088809315155,2.94,0.12,NaN
19840613,16990.0,11.76,15.55,1.3997917522667138,5.64,1.47,NaN
19840614,15520.0,9.93,15.23,1.3249803729751777,4.77,5.35,NaN
19840615,26780.0,9.72,14.45,1.201070722681974,4.56,0.1,NaN
19840616,21560.0,10.14,13.58,1.150389290268198,2.29,0.09,NaN
