## Site Characteristics
Country     = 'USA'
Station     = 'NASA'
Description = 'NASA'
Source      = 'NASA'
Contact     = 'Peter Uithol'
Longitude = 4.0; Latitude = 51.0; Elevation = 18.98; AngstromA = 0.16296441904942077; AngstromB = 0.5286148631859742; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
19830908,12020.0,8.96,17.74,1.1121133772287237,3.86,1.05,NaN
19830909,6800.0,13.9,18.28,1.5036595191132556,3.67,4.31,NaN
19830910,9900.0,12.53,17.21,1.4109091886099356,5.24,7.49,NaN
19830911,5800.0,9.66,13.17,1.2018779550560699,5.64,10.55,NaN
19830912,5870.0,10.55,14.05,1.2246750477109807,5.69,7.3,NaN
19830913,10580.0,8.71,14.52,1.1372474406004875,3.87,4.05,NaN
19830914,4790.0,13.16,18.79,1.5861985043143554,4.97,4.64,NaN
19830915,7810.0,12.96,20.13,1.5016943929164366,5.76,4.63,NaN
19830916,8320.0,11.12,15.29,1.3109699920303324,6.42,7.7,NaN
19830917,7090.0,10.03,16.01,1.2470171842437872,4.41,2.98,NaN
19830918,4320.0,10.34,17.07,1.3569857803790661,5.72,5.620000000000001,NaN
19830919,12020.0,11.1,18.0,1.2833392835702528,4.19,0.41999999999999993,NaN
19830920,10800.0,9.82,17.24,1.2034938513584403,3.24,0.18,NaN
19830921,7880.0,9.93,17.57,1.3732416964200245,4.14,4.04,NaN
19830922,11630.0,9.06,17.13,1.100104107200848,2.78,0.32,NaN
19830923,15910.0,7.1,20.7,1.2002639671718087,2.45,0.01,NaN
19830924,9220.0,11.39,23.49,1.665145191266046,3.16,0.94,NaN
19830925,13970.0,8.14,16.94,1.058965551464872,1.45,0.05,NaN
19830926,14290.0,7.27,20.75,1.2083530100396371,1.4,0.0,NaN
19830927,11090.0,10.24,21.98,1.584139012907127,1.38,0.04,NaN
19830928,7780.0,12.3,21.57,1.613186473410724,2.41,0.08,NaN
19830929,12380.0,10.17,22.23,1.5464593082656743,1.56,0.07,NaN
19830930,7780.0,10.87,18.88,1.3951822444362032,2.29,0.08,NaN
19831001,7990.0,8.3,17.19,1.2478515078442414,2.49,0.05,NaN
19831002,6340.0,13.47,20.24,1.5810541750020255,3.15,0.8599999999999999,NaN
19831003,6340.0,14.22,21.99,1.7352167970089827,3.65,0.31,NaN
19831004,10940.0,15.22,23.97,1.800938636574188,4.18,0.14,NaN
19831005,11770.0,12.48,18.87,1.3516048407013632,5.12,0.21999999999999997,NaN
19831006,7380.0,10.79,17.5,1.2824841359557417,3.81,0.12,NaN
19831007,5150.0,9.98,17.11,1.3014135386001155,4.74,1.6999999999999997,NaN
19831008,3960.0,8.61,14.38,1.097865120170484,5.58,4.32,NaN
19831009,4390.0,10.85,15.16,1.3100986824621805,4.08,4.37,NaN
19831010,3960.0,10.59,16.1,1.3302680876001909,5.87,2.27,NaN
19831011,6160.0,9.2,12.51,0.9834350419916784,5.28,1.9100000000000001,NaN
19831012,4720.0,7.66,14.2,1.0764274866298567,4.95,0.24,NaN
19831013,10400.0,7.69,18.67,1.127287103617715,5.68,0.74,NaN
19831014,7450.0,9.27,15.18,1.1242378675033513,4.56,0.35,NaN
19831015,5290.0,9.95,14.43,1.1660211958345033,7.9,6.9,NaN
19831016,5720.0,8.19,12.71,1.0053033228034165,7.66,2.14,NaN
19831017,4210.0,8.5,12.56,0.961986898747526,5.52,1.46,NaN
19831018,2990.0,8.06,15.58,1.2722613642663765,6.06,3.17,NaN
19831019,6590.0,8.69,13.7,1.1189191652204669,4.92,1.8199999999999998,NaN
19831020,4390.0,6.86,12.11,0.8704859098165928,2.64,0.17,NaN
19831021,6410.0,3.63,11.82,0.7990614883334991,2.4,0.08,NaN
19831022,7130.0,1.96,11.35,0.7476088071911505,1.91,0.0,NaN
19831023,8600.0,-0.58,13.48,0.7051365967673131,1.54,0.0,NaN
19831024,4320.0,1.14,12.1,0.8554076180316992,2.27,0.09,NaN
19831025,4720.0,2.11,8.03,0.8092629397711304,2.26,0.09,NaN
19831026,5360.0,6.59,15.1,1.1075964490512507,2.96,0.22999999999999998,NaN
19831027,4930.0,6.65,14.61,0.9909045222124263,3.6,0.05,NaN
19831028,5800.0,6.58,11.47,0.9416031212690286,3.15,1.53,NaN
19831029,7060.0,1.57,9.58,0.7529397863673969,2.96,0.13,NaN
19831030,5940.0,0.69,8.71,0.7545456101359973,2.38,0.03,NaN
19831031,4070.0000000000005,7.04,11.29,0.9793817226066439,3.25,0.32,NaN
19831101,3890.0,7.67,13.71,1.171536338806209,3.51,0.37,NaN
19831102,4790.0,9.08,15.83,1.2680230622409046,1.57,0.3,NaN
19831103,7270.0,6.45,12.83,1.0474632681534528,2.41,0.05,NaN
19831104,6700.0,6.6,14.53,1.1113594320109808,2.23,0.1,NaN
19831105,4500.0,6.06,13.91,1.1357100591195533,1.11,0.14,NaN
19831106,3600.0,6.14,13.24,1.1723260866068486,1.41,0.27,NaN
19831107,7240.0,6.01,14.66,1.0381988066138694,2.36,0.1,NaN
19831108,5980.0,6.49,15.7,1.0852531214737666,2.97,0.06,NaN
19831109,5180.0,6.99,15.66,1.1121133772287237,1.53,0.0,NaN
19831110,4750.0,3.32,12.52,0.8882699325771408,1.54,0.0,NaN
19831111,2740.0,3.17,9.78,0.8230435424018714,2.46,0.06,NaN
19831112,6910.0,-0.79,8.1,0.6652890466687614,2.72,0.01,NaN
19831113,5720.0,-3.05,4.6,0.4943987024351199,3.5,0.0,NaN
19831114,5690.0,-4.46,2.53,0.4029830006892947,4.08,0.0,NaN
19831115,1840.0,-4.53,5.33,0.5971564675108645,2.12,1.62,NaN
19831116,3710.0,2.18,8.63,0.822465244136694,2.0,1.11,NaN
19831117,3530.0,2.11,8.18,0.8058497619388391,2.35,0.61,NaN
19831118,3780.0,-0.56,6.5,0.6265346222570127,1.23,0.21999999999999997,NaN
19831119,2270.0,2.81,7.19,0.7801012519798132,1.81,0.54,NaN
19831120,970.0,2.2,7.01,0.7604595270562907,2.86,0.8399999999999999,NaN
19831121,4280.0,0.56,7.03,0.6430915905568553,2.52,0.35,NaN
19831122,3130.0,0.28,6.21,0.6116896170554433,1.09,0.12,NaN
19831123,5110.0,-1.8,6.31,0.619297737794915,1.31,0.02,NaN
19831124,3530.0,-2.8,3.61,0.5954157923496313,3.26,0.8799999999999999,NaN
19831125,1440.0,4.16,12.58,1.0647582809412923,5.87,12.45,NaN
19831126,2560.0,10.09,13.35,1.3214654993101305,6.62,16.46,NaN
19831127,1400.0,7.75,14.03,1.116646508190601,8.44,15.470000000000002,NaN
19831128,1940.0,5.05,9.61,0.9487920785507222,4.03,4.42,NaN
19831129,3130.0,2.66,9.05,0.8184271830630993,2.78,0.8199999999999998,NaN
19831130,3740.0,-1.97,6.63,0.6571832460871574,2.67,0.43999999999999995,NaN
19831201,4179.999999999999,-3.75,1.58,0.4639269894762701,2.11,0.01,NaN
19831202,3560.0,-3.74,2.02,0.44242794820825393,1.81,0.0,NaN
19831203,4179.999999999999,-2.76,2.74,0.4176710679805393,1.0,0.0,NaN
19831204,3560.0,-1.52,3.69,0.46918024096527233,2.59,0.0,NaN
19831205,4139.999999999999,-2.8,4.1,0.5545552667726522,3.45,1.37,NaN
19831206,3060.0,0.75,5.54,0.7276537093026502,2.47,1.1,NaN
19831207,2590.0,0.39,5.46,0.6571832460871574,1.81,0.26,NaN
19831208,970.0,0.4,2.12,0.6366073765273049,5.77,6.959999999999999,NaN
19831209,1550.0,1.39,3.8,0.7081704124692149,6.46,8.18,NaN
19831210,2990.0,1.64,5.0,0.6802978970425884,3.8,3.23,NaN
19831211,3780.0,-2.11,3.22,0.560707001218532,1.95,0.8299999999999998,NaN
19831212,2120.0,-2.22,0.31,0.5188831486255022,1.76,0.24,NaN
19831213,4099.999999999999,-2.3,3.36,0.5837831450294064,2.89,0.06,NaN
19831214,4030.0000000000005,-3.41,1.11,0.4943987024351199,4.98,0.01,NaN
19831215,3310.0,-0.98,4.35,0.6054862811948387,4.54,0.09,NaN
19831216,1400.0,-0.5,3.68,0.6324695336284859,3.39,0.76,NaN
19831217,1550.0,0.01,4.5,0.6783446127607212,3.63,0.58,NaN
19831218,3060.0,1.66,4.72,0.7183665598661892,4.11,1.94,NaN
19831219,2480.0,3.48,7.98,0.8698783082906353,4.66,1.51,NaN
19831220,2049.9999999999995,5.9,8.46,0.9267265896673912,6.9,1.52,NaN
19831221,2590.0,4.96,7.94,0.8932318968790209,5.17,0.22999999999999998,NaN
19831222,1510.0,5.45,8.38,0.9626508627682251,5.72,6.21,NaN
19831223,1690.0,6.45,8.8,1.0122244289324474,4.84,1.0,NaN
19831224,1440.0,6.36,12.05,1.0889492267140577,4.65,5.88,NaN
19831225,1550.0,6.95,9.47,1.018489268595444,5.14,4.45,NaN
19831226,1870.0,3.36,8.92,0.8632193319354977,6.12,5.56,NaN
19831227,680.0,1.96,9.5,0.8969693899040194,5.7,0.76,NaN
19831228,2120.0,7.34,10.36,1.0618584386784071,4.65,0.4099999999999999,NaN
19831229,2160.0,3.46,7.77,0.9044857577922013,2.8,0.32,NaN
19831230,2520.0,2.44,7.57,0.7380969644795426,3.58,0.07,NaN
19831231,1910.0,1.67,7.43,0.7550815561544069,5.66,0.06,NaN
19840101,790.0,7.23,8.39,0.9286551840570232,8.25,5.91,NaN
19840102,2590.0,4.42,8.31,0.9051146206520801,6.63,8.8,NaN
19840103,3170.0,2.59,8.78,0.7107073924426341,8.68,6.16,NaN
19840104,1510.0,1.69,5.58,0.6876670421753711,5.63,4.97,NaN
19840105,1620.0,-0.55,4.57,0.6619407272334192,4.4,3.69,NaN
19840106,1580.0,2.37,6.72,0.7702251295828897,3.08,0.37,NaN
19840107,3130.0,3.42,6.91,0.7173411442122026,6.08,8.0,NaN
19840108,1870.0,2.44,3.77,0.6793206346611257,5.18,3.53,NaN
19840109,2740.0,0.48,5.01,0.6586073075296932,2.55,0.95,NaN
19840110,2230.0,-1.41,4.47,0.645888361735285,4.42,1.0,NaN
19840111,940.0,3.87,5.94,0.8167019464854708,7.64,4.19,NaN
19840112,2270.0,1.0,5.01,0.6946084404520054,5.15,1.38,NaN
19840113,1690.0,0.93,11.09,0.7240295178109636,9.42,7.21,NaN
19840114,2200.0,2.0,11.0,0.6956051042729524,8.2,9.51,NaN
19840115,2089.9999999999995,1.08,3.64,0.5854937140546018,6.58,1.45,NaN
19840116,2230.0,1.09,8.94,0.7380969644795426,7.55,12.45,NaN
19840117,3020.0,2.54,8.24,0.6705809327134127,7.74,0.97,NaN
19840118,3490.0,-0.34,4.82,0.6037241478560059,4.55,0.13,NaN
19840119,2450.0,-0.67,4.25,0.6315532481868766,1.71,0.8199999999999998,NaN
19840120,5900.0,-2.0,4.19,0.5685858281339906,1.66,0.2,NaN
19840121,4610.0,-3.03,1.31,0.5036919662524006,3.47,0.01,NaN
19840122,2049.9999999999995,-3.57,1.18,0.521582903881243,4.44,5.300000000000001,NaN
19840123,1760.0,-1.06,1.69,0.5919478982780612,4.77,9.97,NaN
19840124,1660.0,0.54,1.97,0.5962855682142367,6.37,4.41,NaN
19840125,4280.0,-1.89,2.61,0.547252071920288,2.68,0.35,NaN
19840126,1840.0,-1.91,1.91,0.5816511507757731,5.47,2.02,NaN
19840127,3960.0,0.75,5.1,0.7183665598661892,5.1,1.9700000000000002,NaN
19840128,1330.0,1.66,5.97,0.7773467369989895,3.91,3.35,NaN
19840129,2200.0,1.27,5.21,0.7492045910878282,4.28,3.18,NaN
19840130,4790.0,2.68,6.43,0.7513369802375494,4.66,4.3,NaN
19840131,6260.0,0.45,6.71,0.7086771676371475,3.76,1.7999999999999998,NaN
19840201,3890.0,0.59,5.25,0.7219657158576103,3.3,3.6399999999999997,NaN
19840202,2590.0,4.71,6.26,0.8230435424018714,5.36,2.54,NaN
19840203,1620.0,3.43,8.57,0.7878597749718115,6.16,7.25,NaN
19840204,3170.0,2.1,9.3,0.841739509209634,4.93,1.83,NaN
19840205,4820.0,2.73,9.22,0.7465466190225897,5.92,4.17,NaN
19840206,2340.0,4.53,8.75,0.9396508462740872,8.79,23.34,NaN
19840207,4179.999999999999,2.86,7.78,0.6657685976551904,7.35,3.67,NaN
19840208,2770.0,1.75,5.58,0.6861875973811178,7.63,10.13,NaN
19840209,6300.0,1.66,6.52,0.6871735811292993,4.99,1.31,NaN
19840210,4750.0,0.37,6.25,0.7653285799786351,2.31,0.31,NaN
19840211,4000.0,3.09,8.1,0.834099574763943,2.85,0.54,NaN
19840212,7740.0,-3.0,5.76,0.5727717891898538,3.69,0.03,NaN
19840213,7700.0,-3.59,4.6,0.5040668926509633,3.14,0.0,NaN
19840214,6230.0,-3.03,4.36,0.5301489835354337,2.0,0.01,NaN
19840215,5290.0,-3.24,2.06,0.4966151262449438,1.86,0.06,NaN
19840216,5800.0,-3.34,2.76,0.4677742463632514,1.0,0.04,NaN
19840217,6800.0,-2.83,3.92,0.47413075219057854,1.46,0.0,NaN
19840218,8710.0,-3.34,3.81,0.45187155356491393,2.4,0.0,NaN
19840219,9070.0,-6.08,2.44,0.4491553227928694,3.63,0.0,NaN
19840220,9140.0,-5.62,3.45,0.4977266343174615,2.84,0.14,NaN
19840221,6880.0,0.7,6.75,0.6976022222573911,4.83,3.23,NaN
19840222,4179.999999999999,-0.7,4.72,0.6463555339066354,2.76,0.38,NaN
19840223,4179.999999999999,-0.82,4.99,0.6269893995901618,3.45,0.34,NaN
19840224,6300.0,-1.85,2.48,0.5177299028016724,4.23,0.18,NaN
19840225,3530.0,-2.17,2.08,0.5266297431929259,5.28,0.29,NaN
19840226,2920.0,-1.11,3.42,0.596720877355533,2.67,0.62,NaN
19840227,3200.0,0.55,4.02,0.6501036754122295,3.13,1.7199999999999998,NaN
19840228,5290.0,-0.95,4.41,0.6179490801535404,2.72,0.41999999999999993,NaN
19840229,8240.0,-1.93,5.8,0.5586497479828734,1.04,0.03,NaN
19840301,4860.0,-1.93,5.16,0.6778570665679081,1.88,0.63,NaN
19840302,4750.0,1.4,5.37,0.7031204357782616,6.43,7.969999999999999,NaN
19840303,6620.0,1.49,5.05,0.6681709370913713,6.34,4.83,NaN
19840304,12130.0,-0.39,6.62,0.6108,1.35,0.16,NaN
19840305,5080.0,0.59,8.67,0.765871280754123,1.39,0.42999999999999994,NaN
19840306,5000.0,3.07,9.71,0.8464716248601599,1.46,0.26,NaN
19840307,8140.000000000001,0.77,9.03,0.7604595270562907,3.23,0.25,NaN
19840308,12170.0,-1.19,6.37,0.578254282920126,3.85,0.09,NaN
19840309,13500.0,-1.9,4.23,0.4966151262449438,2.72,0.09,NaN
19840310,4500.0,-0.78,3.78,0.6515141728902663,2.06,6.109999999999999,NaN
19840311,5040.0,2.29,6.01,0.757228702192476,2.02,1.71,NaN
19840312,13790.0,-0.44,8.17,0.6696160143816681,2.95,0.26,NaN
19840313,7700.0,-1.6,6.01,0.5936796059275321,3.15,0.09,NaN
19840314,14900.0,-1.98,9.45,0.633386993995039,2.83,0.01,NaN
19840315,15050.0,-1.01,9.42,0.6463555339066354,3.39,0.04,NaN
19840316,10760.0,0.02,8.43,0.6614636135223456,3.57,0.04,NaN
19840317,13430.0,-0.98,8.19,0.6440226559753575,3.31,0.09,NaN
19840318,13930.0,-0.68,7.96,0.6449549125980634,3.02,0.03,NaN
19840319,14470.0,0.18,9.59,0.6581323176915922,2.39,0.07,NaN
19840320,16450.0,-2.17,9.47,0.5829295193143046,1.77,0.0,NaN
19840321,16559.999999999996,-2.97,9.94,0.5570087568427093,1.42,0.0,NaN
19840322,15520.0,-1.11,11.2,0.6108,1.42,0.0,NaN
19840323,13610.0,-0.58,11.33,0.6696160143816681,1.99,0.01,NaN
19840324,4460.0,4.07,8.41,0.7845263951827707,5.47,5.27,NaN
19840325,10550.0,2.75,10.32,0.8081237993659695,5.06,3.22,NaN
19840326,5360.0,4.26,8.06,0.8494410977208883,5.29,2.88,NaN
19840327,10330.0,3.64,9.57,0.8590052434405806,5.11,9.33,NaN
19840328,8279.999999999998,4.07,9.35,0.9312321451637604,4.29,6.43,NaN
19840329,8320.0,2.79,8.47,0.7900889658200553,2.85,3.35,NaN
19840330,13610.0,1.55,8.38,0.7147832581025246,1.42,0.48,NaN
19840331,12060.0,2.38,8.09,0.7302522156635223,2.32,1.57,NaN
19840401,12200.0,0.8,4.17,0.5825031206173542,5.38,1.9,NaN
19840402,13750.0,-0.36,5.87,0.5541472827859754,4.68,0.08,NaN
19840403,9680.0,-1.13,6.2,0.5656717810081534,2.98,0.24,NaN
19840404,7630.0,-0.57,6.87,0.619297737794915,1.21,0.41999999999999993,NaN
19840405,4570.0,0.84,4.7,0.7183665598661892,2.0,8.68,NaN
19840406,6700.0,2.97,5.91,0.7806531874860868,1.22,7.62,NaN
19840407,10150.0,2.02,8.84,0.7593812360612106,1.75,0.8199999999999998,NaN
19840408,8530.0,1.26,8.75,0.7669577014285258,2.56,0.51,NaN
19840409,9790.0,0.86,8.0,0.7188797529386093,2.22,1.03,NaN
19840410,10480.0,1.0,8.21,0.7147832581025246,1.61,0.77,NaN
19840411,13970.0,1.38,11.37,0.7940034453235212,2.6,2.47,NaN
19840412,18110.0,2.37,10.49,0.7637025137112919,2.52,0.47,NaN
19840413,18500.0,2.27,12.78,0.7423111773389321,1.06,0.0,NaN
19840414,19550.0,2.65,15.82,0.9044857577922013,2.28,0.0,NaN
19840415,12240.0,3.6,15.8,1.0122244289324474,4.08,0.10999999999999999,NaN
19840416,17170.0,2.29,9.13,0.7513369802375494,2.69,0.63,NaN
19840417,19370.0,2.39,11.06,0.7147832581025246,1.17,0.02,NaN
19840418,18720.0,2.22,13.78,0.6852028636223405,1.05,0.0,NaN
19840419,15520.0,2.33,14.7,0.7620794977078843,1.27,0.0,NaN
19840420,15800.0,6.72,16.41,0.8035813723111416,0.84,0.0,NaN
19840421,20630.0,5.44,19.93,0.9377021391598112,1.23,0.0,NaN
19840422,14220.0,8.11,18.47,1.1181611610379085,1.89,0.0,NaN
19840423,22460.0,5.69,16.77,0.9325229873839784,3.72,0.0,NaN
19840424,22790.0,5.81,19.35,1.0417534870237999,3.74,0.01,NaN
19840425,23690.0,5.89,18.14,1.0004833811877785,3.41,0.0,NaN
19840426,22570.0,5.47,17.47,1.0367799276460743,3.14,0.01,NaN
19840427,24480.0,5.14,15.37,0.788973675640501,3.68,0.02,NaN
19840428,24550.0,2.38,15.87,0.7729573651910947,3.69,0.0,NaN
19840429,23220.0,2.2,13.59,0.6881608162300921,4.17,0.0,NaN
19840430,19690.0,1.65,15.3,0.8518232869037489,2.99,0.02,NaN
19840501,11340.0,6.06,13.24,1.0233855038388688,2.64,0.97,NaN
19840502,13280.0,5.84,14.04,0.9633152305173656,1.02,0.75,NaN
19840503,12820.0,6.38,14.59,1.1106059366408663,1.45,3.5999999999999996,NaN
19840504,13970.0,7.21,15.15,1.1068451994810282,1.56,0.9099999999999999,NaN
19840505,15440.0,6.41,16.42,1.1434152932355073,2.3,0.47,NaN
19840506,6660.0,5.92,12.63,1.0993573320771413,4.18,10.64,NaN
19840507,17530.0,4.23,12.38,0.735997790278252,5.29,0.05,NaN
19840508,18610.0,4.0,11.91,0.7620794977078843,4.24,0.18,NaN
19840509,12170.0,2.34,11.12,0.7680454821506423,3.46,0.55,NaN
19840510,11340.0,2.05,11.0,0.800189351171866,3.0,1.6799999999999997,NaN
19840511,16489.999999999996,5.53,11.08,0.8674516401828074,5.28,1.17,NaN
19840512,21020.0,5.01,12.38,0.8086931926038122,5.19,0.10999999999999999,NaN
19840513,16780.0,5.23,13.54,0.915228976360282,4.17,0.17,NaN
19840514,21100.0,6.52,16.48,1.0647582809412923,2.5,0.28,NaN
19840515,9110.0,9.59,15.6,1.2436847922667533,1.58,3.96,NaN
19840516,15080.0,7.82,16.33,1.1731163026762055,0.68,0.51,NaN
19840517,10760.0,8.01,15.38,1.1566197870926747,1.6,1.17,NaN
19840518,19620.0,7.24,16.84,1.1091002945262443,2.01,2.83,NaN
19840519,18970.0,5.74,16.33,1.054639230163055,3.01,8.01,NaN
19840520,11770.0,8.64,13.81,1.1189191652204669,2.39,15.58,NaN
19840521,6880.0,6.93,11.85,1.0764274866298567,4.84,17.59,NaN
19840522,10910.0,8.25,14.81,1.0764274866298567,4.97,5.540000000000001,NaN
19840523,11920.0,7.4,14.46,1.1249994953126072,2.4,0.9199999999999999,NaN
19840524,15660.0,8.59,16.53,1.2034938513584403,4.44,4.09,NaN
19840525,9140.0,7.21,14.06,1.0882091205545914,2.24,0.28,NaN
19840526,15340.0,6.82,15.35,1.1372474406004875,0.91,2.24,NaN
19840527,13970.0,9.37,15.86,1.1465102416841408,1.84,4.22,NaN
19840528,10440.0,8.1,12.59,1.1189191652204669,2.15,12.15,NaN
19840529,7740.0,8.97,11.8,1.1488362874608846,4.3,11.51,NaN
19840530,11160.0,9.04,13.55,1.2124154801316451,4.43,3.2,NaN
19840531,19080.0,9.03,16.93,1.1986518857814787,1.12,0.33,NaN
19840601,13210.0,8.39,16.52,1.3205880622314234,2.09,4.89,NaN
19840602,19760.0,9.24,17.88,1.2173062948610973,3.19,0.39,NaN
19840603,8600.0,10.69,16.15,1.2833392835702528,3.17,12.05,NaN
19840604,6340.0,7.78,13.2,1.1668076723831962,1.61,7.039999999999999,NaN
19840605,15800.0,7.65,14.89,1.1136226181249442,1.98,0.79,NaN
19840606,16810.0,7.15,16.55,1.1426427056228727,3.45,0.74,NaN
19840607,7600.0,9.5,13.4,1.2545437837895914,2.79,6.870000000000001,NaN
19840608,9970.0,9.07,17.15,1.1858236380583949,3.83,0.19,NaN
19840609,20950.0,6.83,15.98,1.030416080426382,3.4,0.04,NaN
19840610,23330.0,6.01,20.39,1.2287857237746695,1.81,0.05,NaN
19840611,18470.0,8.39,18.19,1.1652351856616745,2.27,0.02,NaN
19840612,21920.0,8.07,18.9,1.2263178647899544,1.77,0.0,NaN
19840613,13100.0,10.55,19.82,1.3678041521500601,4.31,0.02,NaN
19840614,14830.0,8.62,16.57,1.348921407942187,3.92,2.11,NaN
