## Site Characteristics
Country     = 'USA'
Station     = 'NASA'
Description = 'NASA'
Source      = 'NASA'
Contact     = 'Peter Uithol'
Longitude = 5.0; Latitude = 52.0; Elevation = 4.71; AngstromA = 0.15670436187399028; AngstromB = 0.5593665113746742; HasSunshine = False
## Daily weather observations (missing values are NaN)
DAY,IRRAD,TMIN,TMAX,VAP,WIND,RAIN,SNOWDEPTH
19831002,6590.0,11.82,18.93,1.5214474857029727,3.18,1.51,NaN
19831003,3600.0,12.2,19.73,1.6813416021880438,3.9,2.46,NaN
19831004,11300.0,14.03,23.35,1.8067051290327527,3.9,0.10999999999999999,NaN
19831005,12490.0,13.62,17.7,1.3732416964200245,5.87,0.8299999999999998,NaN
19831006,7740.0,11.9,16.25,1.2970899741352795,4.55,0.22999999999999998,NaN
19831007,2990.0,11.17,16.07,1.3659958455711463,5.05,4.08,NaN
19831008,4610.0,9.35,12.6,1.0852531214737666,6.01,7.74,NaN
19831009,4210.0,9.53,14.43,1.128814448864989,4.08,3.22,NaN
19831010,2590.0,11.14,15.57,1.3905860748812382,6.04,4.61,NaN
19831011,6120.0,9.44,12.18,1.013613674849419,5.72,3.31,NaN
19831012,3280.0,9.13,12.81,1.1121133772287237,5.31,1.22,NaN
19831013,9860.0,8.08,17.89,1.1535008378090503,5.62,0.8899999999999999,NaN
19831014,6880.0,9.61,14.57,1.1045941406933222,4.92,0.36,NaN
19831015,5690.0,9.42,14.35,1.1589638654902625,7.52,7.18,NaN
19831016,6120.0,8.81,13.09,1.0268954937465735,8.28,2.06,NaN
19831017,3600.0,9.04,11.92,1.0066842000022007,6.02,4.3,NaN
19831018,7960.0,8.13,14.3,1.2545437837895914,5.92,2.31,NaN
19831019,8750.0,8.88,13.85,1.092656407173305,5.88,1.61,NaN
19831020,4500.0,7.04,12.04,0.9000944915476813,3.56,0.24,NaN
19831021,5260.0,5.13,11.34,0.8086931926038122,2.29,0.13,NaN
19831022,3460.0,3.14,10.7,0.7266165950540372,0.83,0.02,NaN
19831023,9970.0,-0.22,12.09,0.7518709139549928,2.04,0.0,NaN
19831024,6770.0,2.41,11.56,0.8784188532885675,2.39,0.09,NaN
19831025,2590.0,2.53,8.75,0.8207324994608378,2.99,0.9099999999999999,NaN
19831026,6300.0,7.75,14.76,1.1802493585372404,2.88,0.18,NaN
19831027,6840.0,7.99,13.68,1.0933991747850413,3.8,0.29,NaN
19831028,6160.0,5.94,11.37,0.9357569943422183,3.43,1.55,NaN
19831029,5580.0,3.89,9.8,0.737046717548357,2.51,0.14,NaN
19831030,2770.0,0.67,8.58,0.7795496608893963,3.25,0.06,NaN
19831031,5800.0,8.07,10.93,0.9560293557197793,4.37,0.44999999999999996,NaN
19831101,4030.0000000000005,8.28,13.37,1.181839653038969,3.99,0.47,NaN
19831102,3640.0,9.0,14.81,1.2604253880759992,1.75,0.18,NaN
19831103,3600.0,5.95,12.81,1.08156806316304,2.51,0.04,NaN
19831104,5040.0,5.96,12.98,1.0596881220129255,2.19,0.14,NaN
19831105,2120.0,7.2,13.62,1.1372474406004875,0.74,0.12,NaN
19831106,4179.999999999999,6.82,12.86,1.1620958040070761,1.48,0.25,NaN
19831107,6370.0,5.71,12.91,1.0311214717805774,2.55,0.13,NaN
19831108,5440.0,5.94,13.65,1.052481910781856,2.68,0.04,NaN
19831109,4720.0,6.87,14.37,1.1128677725235336,1.49,0.0,NaN
19831110,4680.0,5.16,12.43,0.9943162285943281,2.08,0.03,NaN
19831111,2200.0,2.92,9.96,0.8650309434078973,3.93,0.13,NaN
19831112,6620.0,-0.36,6.95,0.6238120769239838,3.44,0.0,NaN
19831113,6410.0,-3.0,3.89,0.5085853229547409,4.04,0.0,NaN
19831114,6410.0,-3.55,2.63,0.4361198196737587,2.83,0.0,NaN
19831115,2880.0,-1.61,7.83,0.7056414341440281,3.14,2.5300000000000002,NaN
19831116,3350.0,3.95,8.85,0.8560062979132029,2.69,0.9099999999999999,NaN
19831117,4640.0,0.02,7.24,0.7707708937549812,2.4,0.31,NaN
19831118,2480.0,-0.4,6.56,0.6696160143816681,1.36,0.25,NaN
19831119,2160.0,3.91,7.87,0.81900297596515,2.05,0.57,NaN
19831120,1620.0,2.59,7.36,0.7773467369989895,3.48,1.15,NaN
19831121,3460.0,1.09,6.32,0.6421617150334297,3.48,0.8199999999999998,NaN
19831122,3780.0,0.7,6.24,0.6347653903635195,2.01,0.29,NaN
19831123,3490.0,-0.65,6.76,0.664809800925841,2.16,0.04,NaN
19831124,4360.0,-1.76,3.49,0.5923804058498526,3.3,0.8399999999999999,NaN
19831125,1480.0,3.32,12.23,1.0654843299074719,5.52,9.74,NaN
19831126,2770.0,9.34,12.37,1.2697168912941836,6.47,17.67,NaN
19831127,1510.0,7.64,13.2,1.0568004417234311,9.38,30.18,NaN
19831128,1370.0,6.21,8.39,0.9241606218620037,3.32,4.0,NaN
19831129,3530.0,2.44,8.8,0.7900889658200553,3.48,0.48,NaN
19831130,3170.0,-2.24,6.06,0.6416972230735914,3.18,0.78,NaN
19831201,4280.0,-3.51,0.58,0.4587259186274685,1.93,0.02,NaN
19831202,3280.0,-3.42,1.44,0.45976197989472983,2.58,0.0,NaN
19831203,2840.0,-2.71,2.3,0.46988464123800744,2.24,0.0,NaN
19831204,3240.0,-1.01,3.73,0.5278005186846187,3.14,0.0,NaN
19831205,3060.0,-0.82,4.24,0.645421488020419,3.63,3.9000000000000004,NaN
19831206,2840.0,2.42,5.61,0.7229969665626074,3.26,0.67,NaN
19831207,2160.0,1.42,5.48,0.6628958670497158,2.3,0.15,NaN
19831208,900.0,1.61,2.9,0.6866804329213612,5.64,8.91,NaN
19831209,1480.0,1.51,3.76,0.7214505777691222,5.99,16.51,NaN
19831210,2380.0,0.5,4.27,0.6301810201775617,4.06,3.54,NaN
19831211,3240.0,-3.25,3.31,0.5146656665132912,1.75,0.35,NaN
19831212,1730.0,-3.49,-0.61,0.48743770793192737,2.69,0.07,NaN
19831213,3060.0,-3.52,2.72,0.5627709545153767,2.83,0.1,NaN
19831214,2380.0,-2.86,0.99,0.5055690705877617,4.89,0.05,NaN
19831215,3100.0,-2.67,3.38,0.554963516517853,4.85,0.01,NaN
19831216,1080.0,-2.38,1.27,0.5040668926509633,3.81,0.44999999999999996,NaN
19831217,1150.0,-2.86,2.29,0.5765624387310161,3.53,1.35,NaN
19831218,2480.0,0.94,2.6,0.6710638524241047,3.7,2.78,NaN
19831219,2200.0,1.19,5.65,0.7380969644795426,3.82,2.9,NaN
19831220,1620.0,5.62,7.83,0.9032291874152726,6.18,2.33,NaN
19831221,2520.0,4.68,7.06,0.8821016612281867,5.2,0.35,NaN
19831222,2120.0,4.93,8.08,0.9455183972725443,5.92,7.279999999999999,NaN
19831223,1330.0,5.73,8.6,0.9659767430015449,5.0,3.77,NaN
19831224,900.0,5.46,10.82,1.0212845849897185,4.44,3.96,NaN
19831225,2230.0,7.6,9.81,1.0560796050352872,5.45,7.0,NaN
19831226,1660.0,4.64,8.67,0.8458788301606592,6.43,3.84,NaN
19831227,680.0,2.54,9.63,0.9396508462740872,6.33,2.29,NaN
19831228,2810.0,8.03,10.21,1.078627951330824,5.37,0.53,NaN
19831229,1440.0,5.03,8.52,0.9699811593377362,3.48,0.52,NaN
19831230,3200.0,3.74,7.59,0.7556178381884078,4.45,0.12,NaN
19831231,1440.0,3.54,7.29,0.77899841403041,6.6,0.2,NaN
19840101,1260.0,7.17,9.02,0.9626508627682251,8.81,12.56,NaN
19840102,2160.0,4.49,8.65,0.853016589406909,6.88,12.21,NaN
19840103,3130.0,2.89,8.4,0.6657685976551904,9.17,8.03,NaN
19840104,1550.0,1.9,5.88,0.6837281037352922,5.75,4.63,NaN
19840105,760.0,0.6,4.6,0.6696160143816681,4.39,3.1,NaN
19840106,1800.0,2.38,6.67,0.7801012519798132,3.27,0.34,NaN
19840107,2740.0,3.25,6.41,0.7112157505471245,6.51,8.33,NaN
19840108,2450.0,2.94,5.45,0.6881608162300921,5.97,2.63,NaN
19840109,1620.0,0.19,4.8,0.6477588428004454,2.41,0.53,NaN
19840110,1040.0,-0.66,4.96,0.674452902918423,4.33,1.41,NaN
19840111,1010.0,4.98,6.21,0.866845906669044,7.77,6.9,NaN
19840112,3600.0,1.66,5.83,0.7147832581025246,5.31,1.18,NaN
19840113,1260.0,1.1,10.16,0.7066520666654811,10.22,10.39,NaN
19840114,3170.0,1.62,9.6,0.6329281168651989,9.02,9.93,NaN
19840115,2480.0,1.55,3.12,0.5669190364749673,6.98,1.32,NaN
19840116,1730.0,2.26,8.52,0.7036239980941016,7.9,13.16,NaN
19840117,1190.0,2.54,7.48,0.6233593376462356,9.12,0.57,NaN
19840118,3380.0,0.04,4.57,0.6269893995901618,5.13,2.29,NaN
19840119,4540.0,-0.18,3.41,0.6188478963930715,1.83,0.5,NaN
19840120,4970.0,-2.19,3.84,0.5702569536637069,2.22,0.16,NaN
19840121,1550.0,-3.39,0.58,0.5029428541754236,3.55,0.02,NaN
19840122,1800.0,-3.98,-1.93,0.44009455468052294,5.29,5.23,NaN
19840123,1730.0,-4.04,0.87,0.5018210357571917,3.79,12.780000000000001,NaN
19840124,1010.0,0.06,1.3,0.6050453220287282,4.63,2.47,NaN
19840125,3740.0,-2.69,1.69,0.5368532743795934,2.69,0.28,NaN
19840126,1120.0,-2.88,0.76,0.539635602273146,5.34,2.13,NaN
19840127,2380.0,-0.6,3.13,0.6449549125980634,4.27,0.77,NaN
19840128,1730.0,0.39,3.6,0.6926188962846144,3.47,2.42,NaN
19840129,1730.0,0.24,3.05,0.6827464889939947,3.82,3.27,NaN
19840130,4210.0,1.02,4.73,0.7046320784155418,4.15,1.96,NaN
19840131,5260.0,-0.04,5.84,0.6896440181524477,4.2,2.51,NaN
19840201,3170.0,-0.67,4.45,0.6581323176915922,3.49,2.29,NaN
19840202,2300.0,3.15,5.82,0.8132610958262532,5.07,6.15,NaN
19840203,2560.0,3.29,7.19,0.78341803771588,6.24,5.309999999999999,NaN
19840204,2990.0,3.59,8.65,0.8282643898874941,5.21,2.22,NaN
19840205,5330.0,2.42,8.74,0.7328589122008782,6.15,6.07,NaN
19840206,3130.0,3.57,7.78,0.8747496090001547,7.58,18.35,NaN
19840207,5260.0,3.0,5.42,0.6562353841393939,7.85,3.37,NaN
19840208,2950.0,1.24,4.56,0.674452902918423,6.71,9.57,NaN
19840209,6840.0,1.66,6.1,0.670098320088554,5.06,0.51,NaN
19840210,4030.0000000000005,0.91,5.6,0.78341803771588,2.8,0.55,NaN
19840211,4250.0,3.83,7.34,0.8364437826178917,3.03,0.8499999999999999,NaN
19840212,8420.0,-3.1,4.85,0.5644269538187933,3.45,0.03,NaN
19840213,7630.0,-3.37,4.59,0.5048174868699409,2.69,0.0,NaN
19840214,6120.0,-2.74,3.75,0.5565991760669756,1.88,0.01,NaN
19840215,5690.0,-2.43,1.82,0.5059452338601257,1.79,0.1,NaN
19840216,4500.0,-3.31,2.99,0.47876903107295277,1.47,0.02,NaN
19840217,5470.0,-2.95,3.22,0.48236424217094187,1.52,0.0,NaN
19840218,9000.0,-5.16,3.24,0.44242794820825393,3.22,0.0,NaN
19840219,9110.0,-6.94,1.85,0.41167713982083576,4.81,0.0,NaN
19840220,8750.0,-6.24,2.01,0.45838102489170146,3.51,0.03,NaN
19840221,7310.0,-1.26,4.66,0.6628958670497158,4.68,3.62,NaN
19840222,4320.0,-0.32,4.85,0.66098680372062,2.02,0.44999999999999996,NaN
19840223,3100.0,-0.84,3.56,0.6032843237158477,3.36,0.26,NaN
19840224,8029.999999999999,-1.72,2.53,0.5340836505302171,3.83,0.19,NaN
19840225,3530.0,-1.72,1.91,0.5281912888382774,5.38,0.19,NaN
19840226,4250.0,-0.46,3.73,0.6206489970456086,3.52,0.75,NaN
19840227,3310.0,0.4,3.63,0.6463555339066354,3.74,0.65,NaN
19840228,3460.0,-1.16,4.87,0.6206489970456086,2.73,0.2,NaN
19840229,5080.0,-1.38,5.24,0.5648416266581459,0.82,0.04,NaN
19840301,4640.0,-2.08,4.87,0.6852028636223405,2.66,1.05,NaN
19840302,4860.0,1.84,4.36,0.7061465907189655,5.91,10.779999999999998,NaN
19840303,3710.0,0.47,5.16,0.6605102976618098,4.53,2.21,NaN
19840304,10660.0,-0.27,6.29,0.6161549094635332,1.85,0.13,NaN
19840305,5540.0,2.01,8.54,0.817276668513208,1.51,0.52,NaN
19840306,6660.0,3.66,8.67,0.8596061431391776,2.29,0.39,NaN
19840307,9430.0,1.24,8.15,0.7449558348220022,3.61,0.2,NaN
19840308,12280.0,-0.93,6.79,0.6041642555166838,4.07,0.03,NaN
19840309,12710.0,-1.78,4.48,0.5104785615538963,2.08,0.28,NaN
19840310,5080.0,-0.36,3.78,0.6856950743382064,2.33,8.74,NaN
19840311,6550.0,1.9,5.24,0.7470775464503866,2.23,2.01,NaN
19840312,12460.0,0.06,7.88,0.6543432839119703,3.17,0.10999999999999999,NaN
19840313,7020.0,-1.81,5.96,0.6032843237158477,3.61,0.07,NaN
19840314,14290.0,-2.39,8.19,0.6201982879613551,3.07,0.0,NaN
19840315,12060.0,-1.52,8.57,0.6269893995901618,3.86,0.02,NaN
19840316,7810.0,-0.45,6.77,0.6220028622219694,4.47,0.03,NaN
19840317,10620.0,-0.67,7.1,0.6170514182689354,4.36,0.05,NaN
19840318,12960.0,-1.9,6.89,0.5769849887614223,4.21,0.0,NaN
19840319,14760.0,-2.93,8.14,0.5537395644087896,3.35,0.0,NaN
19840320,15480.0,-3.43,7.97,0.518114065695736,2.4,0.0,NaN
19840321,15120.0,-3.72,9.25,0.5521113440167015,2.18,0.0,NaN
19840322,14220.0,-2.91,9.87,0.5652565690043213,1.64,0.0,NaN
19840323,13860.0,-1.76,11.14,0.635685793713122,1.84,0.01,NaN
19840324,4179.999999999999,2.51,7.74,0.7588425968508743,5.29,3.65,NaN
19840325,10550.0,2.63,9.75,0.791205646997242,4.33,3.09,NaN
19840326,5360.0,4.49,9.23,0.8692710807615243,4.9,2.72,NaN
19840327,11050.0,3.68,9.42,0.841739509209634,4.5,7.75,NaN
19840328,8570.0,4.99,9.36,0.9190474646654614,4.11,5.45,NaN
19840329,8570.0,1.29,7.68,0.7951250067195315,3.3,5.220000000000001,NaN
19840330,17100.0,1.47,8.21,0.6931158098209707,1.86,0.36,NaN
19840331,16559.999999999996,0.36,6.44,0.6773698299879021,2.38,1.7199999999999998,NaN
19840401,11740.0,-0.19,4.72,0.5652565690043213,4.77,0.04,NaN
19840402,16200.0,-0.87,6.01,0.5561898617959669,4.75,0.05,NaN
19840403,9430.0,-0.26,5.16,0.5971564675108645,3.32,0.65,NaN
19840404,6840.0,-0.25,6.58,0.6501036754122295,1.66,1.14,NaN
19840405,4720.0,1.27,5.54,0.7026171917950224,1.68,8.26,NaN
19840406,9500.0,1.14,7.27,0.7183665598661892,2.92,0.71,NaN
19840407,13390.0,1.93,8.44,0.7433680439794523,1.23,1.15,NaN
19840408,7090.0,1.23,7.87,0.7588425968508743,2.64,0.41999999999999993,NaN
19840409,10010.0,1.6,7.72,0.7556178381884078,2.46,1.9900000000000002,NaN
19840410,16810.0,2.42,8.5,0.7524051826048307,1.33,1.02,NaN
19840411,8600.0,2.14,10.75,0.7973723241181493,2.62,3.04,NaN
19840412,22720.0,3.07,10.33,0.7428394447197573,2.32,0.17,NaN
19840413,19550.0,0.47,11.09,0.7006073957313745,1.77,0.0,NaN
19840414,18830.0,2.49,14.8,0.8729200598376489,2.36,0.0,NaN
19840415,14110.0,3.52,14.79,0.999796482348786,4.15,0.1,NaN
19840416,19580.0,1.93,9.25,0.7664143211766161,2.94,0.67,NaN
19840417,22860.0,2.0,10.86,0.7011093681123676,1.37,0.02,NaN
19840418,21640.0,1.52,13.12,0.6911300432985262,1.32,0.0,NaN
19840419,15120.0,2.54,13.42,0.7588425968508743,1.54,0.01,NaN
19840420,17420.0,5.19,15.77,0.841739509209634,1.38,0.0,NaN
19840421,19980.0,5.07,18.7,0.9448648567399648,1.5,0.0,NaN
19840422,12820.0,6.39,18.41,1.0438914352743032,2.49,0.0,NaN
19840423,25160.0,4.59,15.23,0.8919891204688767,3.75,0.0,NaN
19840424,23180.0,5.29,17.88,1.0004833811877785,3.53,0.0,NaN
19840425,23580.0,5.56,18.28,0.9854672376331152,2.8,0.0,NaN
19840426,22930.0,4.19,16.32,1.0170941387967176,3.19,0.0,NaN
19840427,26320.0,3.79,13.91,0.7011093681123676,3.33,0.0,NaN
19840428,25450.0,2.31,14.14,0.7990614883334991,3.58,0.0,NaN
19840429,24050.0,1.82,13.67,0.759920212735866,3.86,0.0,NaN
19840430,22280.0,3.19,14.89,0.9653107582368141,3.4,0.12,NaN
19840501,14440.0,6.11,12.63,1.0503284775854718,3.23,3.19,NaN
19840502,20270.0,6.02,14.92,0.9455183972725443,1.23,0.16,NaN
19840503,13720.0,6.58,14.63,1.074962706391726,1.06,1.45,NaN
19840504,11230.0,8.12,14.93,1.1605289052991803,1.28,2.5700000000000003,NaN
19840505,11450.0,7.18,15.98,1.1778674460167344,2.58,0.4099999999999999,NaN
19840506,14110.0,5.01,13.8,0.9895427295634889,4.97,4.48,NaN
19840507,19010.0,4.21,11.7,0.7380969644795426,5.13,0.25,NaN
19840508,20840.0,2.99,12.28,0.7481404014245001,4.24,0.26,NaN
19840509,14980.0,2.5,11.06,0.7524051826048307,3.26,0.8299999999999998,NaN
19840510,17350.0,3.41,10.06,0.82478058998621,2.98,2.25,NaN
19840511,25490.0,4.86,10.81,0.8518232869037489,5.34,0.4099999999999999,NaN
19840512,28660.0,3.51,12.51,0.7609991792040153,5.53,0.03,NaN
19840513,28330.0,4.95,14.33,0.8566053472753812,4.82,0.04,NaN
19840514,24080.0,4.84,16.39,0.9949998101130813,3.39,0.02,NaN
19840515,14510.0,8.39,15.87,1.2067313769221037,2.22,2.34,NaN
19840516,14360.0,7.77,17.63,1.2083530100396371,1.09,0.8899999999999999,NaN
19840517,8060.000000000001,8.05,13.0,1.2034938513584403,1.33,5.2,NaN
19840518,17860.0,6.84,15.34,1.078627951330824,1.43,2.26,NaN
19840519,15080.0,4.65,15.25,1.0143089273016574,2.65,0.39,NaN
19840520,7670.0,7.66,15.14,1.1380168177777927,3.22,10.26,NaN
19840521,7090.0,7.8,12.5,1.2420215342910883,3.35,26.93,NaN
19840522,13250.0,8.51,14.52,1.1053440455307895,3.68,2.03,NaN
19840523,6880.0,9.09,11.54,1.1227159729370062,3.36,11.06,NaN
19840524,14510.0,8.58,15.71,1.2124154801316451,4.08,2.16,NaN
19840525,10150.0,7.7,13.15,1.092656407173305,2.72,0.27,NaN
19840526,11020.0,7.73,15.75,1.1106059366408663,1.34,0.47,NaN
19840527,8860.0,9.81,14.07,1.218123115165027,1.44,7.14,NaN
19840528,9470.0,8.1,13.68,1.2124154801316451,2.41,6.16,NaN
19840529,8390.0,9.42,14.87,1.2671768928464764,3.55,6.390000000000001,NaN
19840530,14540.0,9.65,17.49,1.3551900463455682,3.6,1.58,NaN
19840531,24010.0,8.29,18.17,1.2213952181742944,1.95,0.09,NaN
19840601,15230.0,9.13,17.5,1.3197111371778685,2.09,4.4,NaN
19840602,24410.0,8.21,17.15,1.219758201825509,2.98,0.8,NaN
19840603,7450.0,9.52,18.53,1.3205880622314234,3.92,10.98,NaN
19840604,6660.0,7.79,12.29,1.1511664840611047,2.98,11.49,NaN
19840605,19870.0,7.42,14.62,1.0778940235513015,2.11,0.28,NaN
19840606,14650.0,6.99,15.81,1.1660211958345033,3.77,2.15,NaN
19840607,11340.0,10.45,14.42,1.315334183374533,2.02,5.09,NaN
19840608,10480.0,8.72,16.89,1.2164899562512799,3.9,0.17,NaN
19840609,21890.0,7.55,15.92,1.100104107200848,4.05,0.08,NaN
19840610,22070.0,6.81,17.81,1.1636645634990301,2.2,0.06,NaN
19840611,26680.0,7.34,16.38,1.0431783570092912,2.24,0.0,NaN
19840612,25560.0,6.55,18.25,1.1636645634990301,2.22,0.01,NaN
19840613,16990.0,11.32,18.15,1.4118391324838375,4.83,0.33,NaN
19840614,15520.0,8.97,16.67,1.3408991743307455,4.16,4.18,NaN
19840615,26780.0,8.4,16.4,1.1922225867310254,3.62,0.06,NaN
